,Valores,Nome,Data
0,6.697615493266569,"IPCA - [Var(Yt, 12)]",2001-01-01
1,2.417070746654146,"IPCA - [Var(Yt, 12)]",2001-02-01
2,2.364736362804481,"IPCA - [Var(Yt, 12)]",2001-03-01
3,2.245296031872495,"IPCA - [Var(Yt, 12)]",2001-04-01
4,1.7070360365496922,"IPCA - [Var(Yt, 12)]",2001-05-01
5,1.7200193294828223,"IPCA - [Var(Yt, 12)]",2001-06-01
6,2.9055968511115533,"IPCA - [Var(Yt, 12)]",2001-07-01
7,5.781534702133642,"IPCA - [Var(Yt, 12)]",2001-08-01
8,5.493476004865459,"IPCA - [Var(Yt, 12)]",2001-09-01
9,2.308199377306223,"IPCA - [Var(Yt, 12)]",2001-10-01
10,1.5667964353527202,"IPCA - [Var(Yt, 12)]",2001-11-01
11,1.766055098539567,"IPCA - [Var(Yt, 12)]",2001-12-01
12,2.1442397548775283,"IPCA - [Var(Yt, 12)]",2002-01-01
13,2.609295759136055,"IPCA - [Var(Yt, 12)]",2002-02-01
14,2.144943820736257,"IPCA - [Var(Yt, 12)]",2002-03-01
15,1.826031208002041,"IPCA - [Var(Yt, 12)]",2002-04-01
16,2.4991364235635247,"IPCA - [Var(Yt, 12)]",2002-05-01
17,2.904284034455136,"IPCA - [Var(Yt, 12)]",2002-06-01
18,3.438988287463528,"IPCA - [Var(Yt, 12)]",2002-07-01
19,3.6651806953949,"IPCA - [Var(Yt, 12)]",2002-08-01
20,2.3044560190782457,"IPCA - [Var(Yt, 12)]",2002-09-01
21,1.423099401675065,"IPCA - [Var(Yt, 12)]",2002-10-01
22,0.2906247820401608,"IPCA - [Var(Yt, 12)]",2002-11-01
23,0.3060100350600025,"IPCA - [Var(Yt, 12)]",2002-12-01
24,0.3235808491759622,"IPCA - [Var(Yt, 12)]",2003-01-01
25,0.4152830950607207,"IPCA - [Var(Yt, 12)]",2003-02-01
26,0.5654195945454124,"IPCA - [Var(Yt, 12)]",2003-03-01
27,0.7666856406300102,"IPCA - [Var(Yt, 12)]",2003-04-01
28,0.8895868251005714,"IPCA - [Var(Yt, 12)]",2003-05-01
29,1.2340683338284242,"IPCA - [Var(Yt, 12)]",2003-06-01
30,1.7329272756110892,"IPCA - [Var(Yt, 12)]",2003-07-01
31,1.975846947329908,"IPCA - [Var(Yt, 12)]",2003-08-01
32,2.045975524521581,"IPCA - [Var(Yt, 12)]",2003-09-01
33,2.6253784612759272,"IPCA - [Var(Yt, 12)]",2003-10-01
34,4.303937091944268,"IPCA - [Var(Yt, 12)]",2003-11-01
35,5.391756111158557,"IPCA - [Var(Yt, 12)]",2003-12-01
36,6.365089396481404,"IPCA - [Var(Yt, 12)]",2004-01-01
37,6.919110934330071,"IPCA - [Var(Yt, 12)]",2004-02-01
38,7.298743648299384,"IPCA - [Var(Yt, 12)]",2004-03-01
39,7.552344180546382,"IPCA - [Var(Yt, 12)]",2004-04-01
40,7.544593515039956,"IPCA - [Var(Yt, 12)]",2004-05-01
41,7.043410653721961,"IPCA - [Var(Yt, 12)]",2004-06-01
42,6.593723316360509,"IPCA - [Var(Yt, 12)]",2004-07-01
43,6.351230045324844,"IPCA - [Var(Yt, 12)]",2004-08-01
44,6.616280827103367,"IPCA - [Var(Yt, 12)]",2004-09-01
45,6.499277600852187,"IPCA - [Var(Yt, 12)]",2004-10-01
46,6.252119720751005,"IPCA - [Var(Yt, 12)]",2004-11-01
47,6.007426753679022,"IPCA - [Var(Yt, 12)]",2004-12-01
48,6.119649078028825,"IPCA - [Var(Yt, 12)]",2005-01-01
49,6.120738430724989,"IPCA - [Var(Yt, 12)]",2005-02-01
50,6.010524278325056,"IPCA - [Var(Yt, 12)]",2005-03-01
51,5.63953295837317,"IPCA - [Var(Yt, 12)]",2005-04-01
52,5.648149667629461,"IPCA - [Var(Yt, 12)]",2005-05-01
53,6.17439435610136,"IPCA - [Var(Yt, 12)]",2005-06-01
54,6.618151461099276,"IPCA - [Var(Yt, 12)]",2005-07-01
55,6.938219378773312,"IPCA - [Var(Yt, 12)]",2005-08-01
56,6.900617541563943,"IPCA - [Var(Yt, 12)]",2005-09-01
57,6.674091568080129,"IPCA - [Var(Yt, 12)]",2005-10-01
58,6.74841194690893,"IPCA - [Var(Yt, 12)]",2005-11-01
59,7.050642036715652,"IPCA - [Var(Yt, 12)]",2005-12-01
60,7.01877293180794,"IPCA - [Var(Yt, 12)]",2006-01-01
61,7.106839046992444,"IPCA - [Var(Yt, 12)]",2006-02-01
62,7.191303126341991,"IPCA - [Var(Yt, 12)]",2006-03-01
63,7.545681981354432,"IPCA - [Var(Yt, 12)]",2006-04-01
64,7.718573843541661,"IPCA - [Var(Yt, 12)]",2006-05-01
65,7.776534002031893,"IPCA - [Var(Yt, 12)]",2006-06-01
66,7.766142449968839,"IPCA - [Var(Yt, 12)]",2006-07-01
67,7.786622764913931,"IPCA - [Var(Yt, 12)]",2006-08-01
68,7.816054541302831,"IPCA - [Var(Yt, 12)]",2006-09-01
69,7.974708511061017,"IPCA - [Var(Yt, 12)]",2006-10-01
70,8.038588217567987,"IPCA - [Var(Yt, 12)]",2006-11-01
71,7.939206928965112,"IPCA - [Var(Yt, 12)]",2006-12-01
72,7.96533814037219,"IPCA - [Var(Yt, 12)]",2007-01-01
73,7.90966834109731,"IPCA - [Var(Yt, 12)]",2007-02-01
74,7.897133342596922,"IPCA - [Var(Yt, 12)]",2007-03-01
75,7.839546470240135,"IPCA - [Var(Yt, 12)]",2007-04-01
76,7.7168527115803265,"IPCA - [Var(Yt, 12)]",2007-05-01
77,7.434294566442709,"IPCA - [Var(Yt, 12)]",2007-06-01
78,7.380692401865615,"IPCA - [Var(Yt, 12)]",2007-07-01
79,7.121896189397232,"IPCA - [Var(Yt, 12)]",2007-08-01
80,7.11859133015885,"IPCA - [Var(Yt, 12)]",2007-09-01
81,7.115596677247372,"IPCA - [Var(Yt, 12)]",2007-10-01
82,7.055060735145244,"IPCA - [Var(Yt, 12)]",2007-11-01
83,6.881817658709499,"IPCA - [Var(Yt, 12)]",2007-12-01
84,6.804638748964775,"IPCA - [Var(Yt, 12)]",2008-01-01
85,6.75881853069226,"IPCA - [Var(Yt, 12)]",2008-02-01
86,6.675479728472337,"IPCA - [Var(Yt, 12)]",2008-03-01
87,6.468230284136077,"IPCA - [Var(Yt, 12)]",2008-04-01
88,6.112696000347407,"IPCA - [Var(Yt, 12)]",2008-05-01
89,5.780302761664927,"IPCA - [Var(Yt, 12)]",2008-06-01
90,5.564482526527242,"IPCA - [Var(Yt, 12)]",2008-07-01
91,5.7009000100217735,"IPCA - [Var(Yt, 12)]",2008-08-01
92,5.637952919897263,"IPCA - [Var(Yt, 12)]",2008-09-01
93,5.522754900302557,"IPCA - [Var(Yt, 12)]",2008-10-01
94,5.534969907565945,"IPCA - [Var(Yt, 12)]",2008-11-01
95,5.874579360788142,"IPCA - [Var(Yt, 12)]",2008-12-01
96,5.913889538829565,"IPCA - [Var(Yt, 12)]",2009-01-01
97,5.864381250297548,"IPCA - [Var(Yt, 12)]",2009-02-01
98,6.066672503963563,"IPCA - [Var(Yt, 12)]",2009-03-01
99,6.111848726804105,"IPCA - [Var(Yt, 12)]",2009-04-01
100,6.336624801670137,"IPCA - [Var(Yt, 12)]",2009-05-01
101,6.595251637505423,"IPCA - [Var(Yt, 12)]",2009-06-01
102,6.782184083368255,"IPCA - [Var(Yt, 12)]",2009-07-01
103,6.856803953982413,"IPCA - [Var(Yt, 12)]",2009-08-01
104,6.857342733209664,"IPCA - [Var(Yt, 12)]",2009-09-01
105,6.956328445217238,"IPCA - [Var(Yt, 12)]",2009-10-01
106,6.910042614629797,"IPCA - [Var(Yt, 12)]",2009-11-01
107,6.837417039932551,"IPCA - [Var(Yt, 12)]",2009-12-01
108,6.641974178731287,"IPCA - [Var(Yt, 12)]",2010-01-01
109,6.470494618364984,"IPCA - [Var(Yt, 12)]",2010-02-01
110,6.229158982294773,"IPCA - [Var(Yt, 12)]",2010-03-01
111,6.155691237769394,"IPCA - [Var(Yt, 12)]",2010-04-01
112,6.179725129860165,"IPCA - [Var(Yt, 12)]",2010-05-01
113,6.440244812846334,"IPCA - [Var(Yt, 12)]",2010-06-01
114,6.598255782553125,"IPCA - [Var(Yt, 12)]",2010-07-01
115,6.667275021341443,"IPCA - [Var(Yt, 12)]",2010-08-01
116,6.507409537881079,"IPCA - [Var(Yt, 12)]",2010-09-01
117,6.1497863193459255,"IPCA - [Var(Yt, 12)]",2010-10-01
118,5.818505671758193,"IPCA - [Var(Yt, 12)]",2010-11-01
119,5.607411371031432,"IPCA - [Var(Yt, 12)]",2010-12-01
120,5.540313870036163,"IPCA - [Var(Yt, 12)]",2011-01-01
121,5.521814739059918,"IPCA - [Var(Yt, 12)]",2011-02-01
122,5.2980282045551785,"IPCA - [Var(Yt, 12)]",2011-03-01
123,5.130778501824899,"IPCA - [Var(Yt, 12)]",2011-04-01
124,5.09675376023058,"IPCA - [Var(Yt, 12)]",2011-05-01
125,4.969562806058941,"IPCA - [Var(Yt, 12)]",2011-06-01
126,4.842222425801982,"IPCA - [Var(Yt, 12)]",2011-07-01
127,4.561975609735514,"IPCA - [Var(Yt, 12)]",2011-08-01
128,4.49576305660428,"IPCA - [Var(Yt, 12)]",2011-09-01
129,4.770830645162536,"IPCA - [Var(Yt, 12)]",2011-10-01
130,5.037616587224703,"IPCA - [Var(Yt, 12)]",2011-11-01
131,5.149322687227777,"IPCA - [Var(Yt, 12)]",2011-12-01
132,5.380559050029907,"IPCA - [Var(Yt, 12)]",2012-01-01
133,5.677324391809531,"IPCA - [Var(Yt, 12)]",2012-02-01
134,6.156911214499031,"IPCA - [Var(Yt, 12)]",2012-03-01
135,6.25699641873228,"IPCA - [Var(Yt, 12)]",2012-04-01
136,6.339879267880868,"IPCA - [Var(Yt, 12)]",2012-05-01
137,6.389988146655208,"IPCA - [Var(Yt, 12)]",2012-06-01
138,6.164967605201427,"IPCA - [Var(Yt, 12)]",2012-07-01
139,6.127115259709397,"IPCA - [Var(Yt, 12)]",2012-08-01
140,6.089320887682188,"IPCA - [Var(Yt, 12)]",2012-09-01
141,5.950582175082828,"IPCA - [Var(Yt, 12)]",2012-10-01
142,5.8788770637080265,"IPCA - [Var(Yt, 12)]",2012-11-01
143,5.625124140591476,"IPCA - [Var(Yt, 12)]",2012-12-01
144,5.358797513716274,"IPCA - [Var(Yt, 12)]",2013-01-01
145,5.223626189674952,"IPCA - [Var(Yt, 12)]",2013-02-01
146,4.988322359631443,"IPCA - [Var(Yt, 12)]",2013-03-01
147,5.069741155504335,"IPCA - [Var(Yt, 12)]",2013-04-01
148,5.06042052209335,"IPCA - [Var(Yt, 12)]",2013-05-01
149,4.895575084163271,"IPCA - [Var(Yt, 12)]",2013-06-01
150,5.262184032225341,"IPCA - [Var(Yt, 12)]",2013-07-01
151,5.416268017549873,"IPCA - [Var(Yt, 12)]",2013-08-01
152,5.614129109644191,"IPCA - [Var(Yt, 12)]",2013-09-01
153,5.630093463592419,"IPCA - [Var(Yt, 12)]",2013-10-01
154,5.68213426760413,"IPCA - [Var(Yt, 12)]",2013-11-01
155,5.562221452137522,"IPCA - [Var(Yt, 12)]",2013-12-01
156,5.840557724594425,"IPCA - [Var(Yt, 12)]",2014-01-01
157,5.756620126095712,"IPCA - [Var(Yt, 12)]",2014-02-01
158,5.341154590841124,"IPCA - [Var(Yt, 12)]",2014-03-01
159,5.228131900500292,"IPCA - [Var(Yt, 12)]",2014-04-01
160,5.1427825757778685,"IPCA - [Var(Yt, 12)]",2014-05-01
161,5.009850321192521,"IPCA - [Var(Yt, 12)]",2014-06-01
162,5.0288829934363815,"IPCA - [Var(Yt, 12)]",2014-07-01
163,5.019257043691932,"IPCA - [Var(Yt, 12)]",2014-08-01
164,4.808999939489003,"IPCA - [Var(Yt, 12)]",2014-09-01
165,4.953297929190505,"IPCA - [Var(Yt, 12)]",2014-10-01
166,4.982252102083451,"IPCA - [Var(Yt, 12)]",2014-11-01
167,5.116620904618282,"IPCA - [Var(Yt, 12)]",2014-12-01
168,4.452975216854724,"IPCA - [Var(Yt, 12)]",2015-01-01
169,3.953141291789162,"IPCA - [Var(Yt, 12)]",2015-02-01
170,3.590029216318902,"IPCA - [Var(Yt, 12)]",2015-03-01
171,3.5590234869731816,"IPCA - [Var(Yt, 12)]",2015-04-01
172,3.314953618991133,"IPCA - [Var(Yt, 12)]",2015-05-01
173,2.988228875965613,"IPCA - [Var(Yt, 12)]",2015-06-01
174,2.512998749119644,"IPCA - [Var(Yt, 12)]",2015-07-01
175,2.548350027852533,"IPCA - [Var(Yt, 12)]",2015-08-01
176,2.583421835042488,"IPCA - [Var(Yt, 12)]",2015-09-01
177,2.30178173902198,"IPCA - [Var(Yt, 12)]",2015-10-01
178,1.982303103844214,"IPCA - [Var(Yt, 12)]",2015-11-01
179,1.88894086986127,"IPCA - [Var(Yt, 12)]",2015-12-01
180,1.8899431805775853,"IPCA - [Var(Yt, 12)]",2016-01-01
181,2.1104621068096385,"IPCA - [Var(Yt, 12)]",2016-02-01
182,2.768832948901139,"IPCA - [Var(Yt, 12)]",2016-03-01
183,2.8582191934497123,"IPCA - [Var(Yt, 12)]",2016-04-01
184,2.8354690620478245,"IPCA - [Var(Yt, 12)]",2016-05-01
185,3.209240557051655,"IPCA - [Var(Yt, 12)]",2016-06-01
186,3.302288421071001,"IPCA - [Var(Yt, 12)]",2016-07-01
187,3.119312758464399,"IPCA - [Var(Yt, 12)]",2016-08-01
188,3.529213005859868,"IPCA - [Var(Yt, 12)]",2016-09-01
189,4.051817111275119,"IPCA - [Var(Yt, 12)]",2016-10-01
190,4.8557969226745845,"IPCA - [Var(Yt, 12)]",2016-11-01
191,5.497652962102256,"IPCA - [Var(Yt, 12)]",2016-12-01
192,6.325772481193014,"IPCA - [Var(Yt, 12)]",2017-01-01
193,6.814969321412251,"IPCA - [Var(Yt, 12)]",2017-02-01
194,6.956600712483266,"IPCA - [Var(Yt, 12)]",2017-03-01
195,7.316221681048443,"IPCA - [Var(Yt, 12)]",2017-04-01
196,7.642033171021175,"IPCA - [Var(Yt, 12)]",2017-05-01
197,8.001971849252648,"IPCA - [Var(Yt, 12)]",2017-06-01
198,8.148203394607709,"IPCA - [Var(Yt, 12)]",2017-07-01
199,8.266881265311046,"IPCA - [Var(Yt, 12)]",2017-08-01
200,8.204822220002178,"IPCA - [Var(Yt, 12)]",2017-09-01
201,8.097670823241154,"IPCA - [Var(Yt, 12)]",2017-10-01
202,8.023049930564769,"IPCA - [Var(Yt, 12)]",2017-11-01
203,7.923678338149447,"IPCA - [Var(Yt, 12)]",2017-12-01
204,7.962863100474683,"IPCA - [Var(Yt, 12)]",2018-01-01
205,7.953578871527849,"IPCA - [Var(Yt, 12)]",2018-02-01
206,8.032535827069847,"IPCA - [Var(Yt, 12)]",2018-03-01
207,7.969961698197975,"IPCA - [Var(Yt, 12)]",2018-04-01
208,7.901111400278188,"IPCA - [Var(Yt, 12)]",2018-05-01
209,6.83542204110881,"IPCA - [Var(Yt, 12)]",2018-06-01
210,6.756115617605907,"IPCA - [Var(Yt, 12)]",2018-07-01
211,6.975351664481357,"IPCA - [Var(Yt, 12)]",2018-08-01
212,6.71060296294211,"IPCA - [Var(Yt, 12)]",2018-09-01
213,6.680274599855185,"IPCA - [Var(Yt, 12)]",2018-10-01
214,7.068985170540936,"IPCA - [Var(Yt, 12)]",2018-11-01
215,7.280097617890117,"IPCA - [Var(Yt, 12)]",2018-12-01
216,7.249167863328006,"IPCA - [Var(Yt, 12)]",2019-01-01
217,7.1583138768441845,"IPCA - [Var(Yt, 12)]",2019-02-01
218,6.623277584642608,"IPCA - [Var(Yt, 12)]",2019-03-01
219,6.317545751304286,"IPCA - [Var(Yt, 12)]",2019-04-01
220,6.54787843685157,"IPCA - [Var(Yt, 12)]",2019-05-01
221,7.510469233919847,"IPCA - [Var(Yt, 12)]",2019-06-01
222,7.596176440614957,"IPCA - [Var(Yt, 12)]",2019-07-01
223,7.446788641017812,"IPCA - [Var(Yt, 12)]",2019-08-01
224,7.785824883210526,"IPCA - [Var(Yt, 12)]",2019-09-01
225,7.98742581706306,"IPCA - [Var(Yt, 12)]",2019-10-01
226,7.512793639949841,"IPCA - [Var(Yt, 12)]",2019-11-01
227,6.748512660768125,"IPCA - [Var(Yt, 12)]",2019-12-01
228,6.832886526637587,"IPCA - [Var(Yt, 12)]",2020-01-01
229,6.970927797232861,"IPCA - [Var(Yt, 12)]",2020-02-01
230,7.470240327632559,"IPCA - [Var(Yt, 12)]",2020-03-01
231,8.023863567032928,"IPCA - [Var(Yt, 12)]",2020-04-01
232,8.289089486181751,"IPCA - [Var(Yt, 12)]",2020-05-01
233,8.13973761432219,"IPCA - [Var(Yt, 12)]",2020-06-01
234,8.02945065954546,"IPCA - [Var(Yt, 12)]",2020-07-01
235,7.939732367178679,"IPCA - [Var(Yt, 12)]",2020-08-01
236,7.492168056134863,"IPCA - [Var(Yt, 12)]",2020-09-01
237,6.9239935623591,"IPCA - [Var(Yt, 12)]",2020-10-01
238,6.611950959217564,"IPCA - [Var(Yt, 12)]",2020-11-01
239,6.440537774930069,"IPCA - [Var(Yt, 12)]",2020-12-01
240,6.402462358994809,"IPCA - [Var(Yt, 12)]",2021-01-01
241,5.858603077437649,"IPCA - [Var(Yt, 12)]",2021-02-01
242,5.052970293775687,"IPCA - [Var(Yt, 12)]",2021-03-01
243,4.460787250998919,"IPCA - [Var(Yt, 12)]",2021-04-01
244,3.3549141335136894,"IPCA - [Var(Yt, 12)]",2021-05-01
245,3.129806511581733,"IPCA - [Var(Yt, 12)]",2021-06-01
246,2.6566544999452644,"IPCA - [Var(Yt, 12)]",2021-07-01
247,2.2126172240581825,"IPCA - [Var(Yt, 12)]",2021-08-01
248,1.8934898227060888,"IPCA - [Var(Yt, 12)]",2021-09-01
249,1.684393335044419,"IPCA - [Var(Yt, 12)]",2021-10-01
250,1.6675265717977883,"IPCA - [Var(Yt, 12)]",2021-11-01
251,2.0455408855808166,"IPCA - [Var(Yt, 12)]",2021-12-01
252,1.8801510956713103,"IPCA - [Var(Yt, 12)]",2022-01-01
253,1.806766353826581,"IPCA - [Var(Yt, 12)]",2022-02-01
254,1.4595273842557992,"IPCA - [Var(Yt, 12)]",2022-03-01
255,1.1494690307510815,"IPCA - [Var(Yt, 12)]",2022-04-01
256,1.3203070428178227,"IPCA - [Var(Yt, 12)]",2022-05-01
257,1.2785315472417125,"IPCA - [Var(Yt, 12)]",2022-06-01
258,2.1770786590725777,"IPCA - [Var(Yt, 12)]",2022-07-01
259,3.081991458766507,"IPCA - [Var(Yt, 12)]",2022-08-01
260,4.343088987660673,"IPCA - [Var(Yt, 12)]",2022-09-01
261,4.949761101920435,"IPCA - [Var(Yt, 12)]",2022-10-01
262,5.446279114199001,"IPCA - [Var(Yt, 12)]",2022-11-01
263,5.545633377445467,"IPCA - [Var(Yt, 12)]",2022-12-01
264,5.553683408370009,"IPCA - [Var(Yt, 12)]",2023-01-01
265,5.706460425178942,"IPCA - [Var(Yt, 12)]",2023-02-01
266,6.494014818234438,"IPCA - [Var(Yt, 12)]",2023-03-01
267,6.853826044872212,"IPCA - [Var(Yt, 12)]",2023-04-01
268,7.034452355402953,"IPCA - [Var(Yt, 12)]",2023-05-01
269,7.563375541208776,"IPCA - [Var(Yt, 12)]",2023-06-01
270,6.977219581596806,"IPCA - [Var(Yt, 12)]",2023-07-01
271,6.495840210402282,"IPCA - [Var(Yt, 12)]",2023-08-01
272,6.015917180838644,"IPCA - [Var(Yt, 12)]",2023-09-01
273,6.319437991589025,"IPCA - [Var(Yt, 12)]",2023-10-01
274,6.427452077841142,"IPCA - [Var(Yt, 12)]",2023-11-01
275,6.474788877475403,"IPCA - [Var(Yt, 12)]",2023-12-01
276,6.563448511325925,"IPCA - [Var(Yt, 12)]",2024-01-01
277,6.568034140168707,"IPCA - [Var(Yt, 12)]",2024-02-01
278,7.0054811557121885,"IPCA - [Var(Yt, 12)]",2024-03-01
279,7.173876466860088,"IPCA - [Var(Yt, 12)]",2024-04-01
280,6.993236283363072,"IPCA - [Var(Yt, 12)]",2024-05-01
281,6.7577222894428,"IPCA - [Var(Yt, 12)]",2024-06-01
282,6.5388027493362,"IPCA - [Var(Yt, 12)]",2024-07-01
283,6.742331867400249,"IPCA - [Var(Yt, 12)]",2024-08-01
284,6.589814069907666,"IPCA - [Var(Yt, 12)]",2024-09-01
285,6.313738350617623,"IPCA - [Var(Yt, 12)]",2024-10-01
286,6.214766800570139,"IPCA - [Var(Yt, 12)]",2024-11-01
287,6.247343064202901,"IPCA - [Var(Yt, 12)]",2024-12-01
288,6.469999426984339,"IPCA - [Var(Yt, 12)]",2025-01-01
289,6.048700760067644,"IPCA - [Var(Yt, 12)]",2025-02-01
290,5.680798455059178,"IPCA - [Var(Yt, 12)]",2025-03-01
291,5.633048252836222,"IPCA - [Var(Yt, 12)]",2025-04-01
292,5.817485248279888,"IPCA - [Var(Yt, 12)]",2025-05-01
293,5.788221658973888,"IPCA - [Var(Yt, 12)]",2025-06-01
294,5.89751914084244,"IPCA - [Var(Yt, 12)]",2025-07-01
295,5.978666246326246,"IPCA - [Var(Yt, 12)]",2025-08-01
296,5.940221720716579,"IPCA - [Var(Yt, 12)]",2025-09-01
297,6.361078268306905,"IPCA - [Var(Yt, 12)]",2025-10-01
298,6.540524738390033,"IPCA - [Var(Yt, 12)]",2025-11-01
299,6.697904963573591,"IPCA - [Var(Yt, 12)]",2025-12-01
300,6.549928763007193,"IPCA - [Var(Yt, 12)]",2026-01-01
301,6.697615493266569,"IPCA - [Var(Yt, 1)]",2001-01-01
302,7.582038275925898,"IPCA - [Var(Yt, 1)]",2001-02-01
303,7.721540451561263,"IPCA - [Var(Yt, 1)]",2001-03-01
304,3.3337589055964187,"IPCA - [Var(Yt, 1)]",2001-04-01
305,7.205545892378863,"IPCA - [Var(Yt, 1)]",2001-05-01
306,4.459248816870996,"IPCA - [Var(Yt, 1)]",2001-06-01
307,0.8400446630601603,"IPCA - [Var(Yt, 1)]",2001-07-01
308,4.266200099653037,"IPCA - [Var(Yt, 1)]",2001-08-01
309,7.395069921723705,"IPCA - [Var(Yt, 1)]",2001-09-01
310,3.1169031024702387,"IPCA - [Var(Yt, 1)]",2001-10-01
311,4.124038314638112,"IPCA - [Var(Yt, 1)]",2001-11-01
312,4.677015377105271,"IPCA - [Var(Yt, 1)]",2001-12-01
313,5.874371123036724,"IPCA - [Var(Yt, 1)]",2002-01-01
314,7.158329841198029,"IPCA - [Var(Yt, 1)]",2002-02-01
315,4.929362272731776,"IPCA - [Var(Yt, 1)]",2002-03-01
316,3.0823691981559858,"IPCA - [Var(Yt, 1)]",2002-04-01
317,8.151870954611196,"IPCA - [Var(Yt, 1)]",2002-05-01
318,6.5149930063383055,"IPCA - [Var(Yt, 1)]",2002-06-01
319,1.0831656369267328,"IPCA - [Var(Yt, 1)]",2002-07-01
320,4.608998764415677,"IPCA - [Var(Yt, 1)]",2002-08-01
321,4.001560576786202,"IPCA - [Var(Yt, 1)]",2002-09-01
322,0.9568015779118352,"IPCA - [Var(Yt, 1)]",2002-10-01
323,0.1749114606779525,"IPCA - [Var(Yt, 1)]",2002-11-01
324,1.0772321372141116,"IPCA - [Var(Yt, 1)]",2002-12-01
325,1.09846452182489,"IPCA - [Var(Yt, 1)]",2003-01-01
326,2.6262595023286623,"IPCA - [Var(Yt, 1)]",2003-02-01
327,3.745433040916831,"IPCA - [Var(Yt, 1)]",2003-03-01
328,4.707898796502551,"IPCA - [Var(Yt, 1)]",2003-04-01
329,6.057759939205126,"IPCA - [Var(Yt, 1)]",2003-05-01
330,8.216386896519733,"IPCA - [Var(Yt, 1)]",2003-06-01
331,7.237595281403557,"IPCA - [Var(Yt, 1)]",2003-07-01
332,6.752394191453846,"IPCA - [Var(Yt, 1)]",2003-08-01
333,5.1365834743605,"IPCA - [Var(Yt, 1)]",2003-09-01
334,6.900563495032566,"IPCA - [Var(Yt, 1)]",2003-10-01
335,6.69706938241889,"IPCA - [Var(Yt, 1)]",2003-11-01
336,6.024644629849643,"IPCA - [Var(Yt, 1)]",2003-12-01
337,5.078913023035319,"IPCA - [Var(Yt, 1)]",2004-01-01
338,5.673396673195765,"IPCA - [Var(Yt, 1)]",2004-02-01
339,6.208247229833114,"IPCA - [Var(Yt, 1)]",2004-03-01
340,6.564235383338607,"IPCA - [Var(Yt, 1)]",2004-04-01
341,6.006078301558977,"IPCA - [Var(Yt, 1)]",2004-05-01
342,5.174593675765306,"IPCA - [Var(Yt, 1)]",2004-06-01
343,4.3333343374945965,"IPCA - [Var(Yt, 1)]",2004-07-01
344,5.275103529361096,"IPCA - [Var(Yt, 1)]",2004-08-01
345,6.739726036614026,"IPCA - [Var(Yt, 1)]",2004-09-01
346,6.28552387897979,"IPCA - [Var(Yt, 1)]",2004-10-01
347,5.207480653478842,"IPCA - [Var(Yt, 1)]",2004-11-01
348,4.455935659275971,"IPCA - [Var(Yt, 1)]",2004-12-01
349,5.705163742702504,"IPCA - [Var(Yt, 1)]",2005-01-01
350,5.653690065881976,"IPCA - [Var(Yt, 1)]",2005-02-01
351,5.557499392244745,"IPCA - [Var(Yt, 1)]",2005-03-01
352,4.36258961449816,"IPCA - [Var(Yt, 1)]",2005-04-01
353,6.108166242829697,"IPCA - [Var(Yt, 1)]",2005-05-01
354,7.983270861269905,"IPCA - [Var(Yt, 1)]",2005-06-01
355,7.020254344359277,"IPCA - [Var(Yt, 1)]",2005-07-01
356,7.289717178226084,"IPCA - [Var(Yt, 1)]",2005-08-01
357,6.556052764000225,"IPCA - [Var(Yt, 1)]",2005-09-01
358,4.726248160458368,"IPCA - [Var(Yt, 1)]",2005-10-01
359,5.667019417709726,"IPCA - [Var(Yt, 1)]",2005-11-01
360,6.514619463286352,"IPCA - [Var(Yt, 1)]",2005-12-01
361,5.450699391474326,"IPCA - [Var(Yt, 1)]",2006-01-01
362,6.283297186902143,"IPCA - [Var(Yt, 1)]",2006-02-01
363,6.180615211736866,"IPCA - [Var(Yt, 1)]",2006-03-01
364,7.11157255183248,"IPCA - [Var(Yt, 1)]",2006-04-01
365,7.500130431240118,"IPCA - [Var(Yt, 1)]",2006-05-01
366,8.401037246087416,"IPCA - [Var(Yt, 1)]",2006-06-01
367,7.0523998957173015,"IPCA - [Var(Yt, 1)]",2006-07-01
368,7.549443879149235,"IPCA - [Var(Yt, 1)]",2006-08-01
369,6.9117207272130265,"IPCA - [Var(Yt, 1)]",2006-09-01
370,6.381313450860931,"IPCA - [Var(Yt, 1)]",2006-10-01
371,6.457870032711842,"IPCA - [Var(Yt, 1)]",2006-11-01
372,5.659633948295239,"IPCA - [Var(Yt, 1)]",2006-12-01
373,5.846127063449406,"IPCA - [Var(Yt, 1)]",2007-01-01
374,5.840000063763389,"IPCA - [Var(Yt, 1)]",2007-02-01
375,6.166035283526739,"IPCA - [Var(Yt, 1)]",2007-03-01
376,6.701901483861624,"IPCA - [Var(Yt, 1)]",2007-04-01
377,6.553765913249769,"IPCA - [Var(Yt, 1)]",2007-05-01
378,6.540849644996763,"IPCA - [Var(Yt, 1)]",2007-06-01
379,6.707216378768609,"IPCA - [Var(Yt, 1)]",2007-07-01
380,5.6012770929333815,"IPCA - [Var(Yt, 1)]",2007-08-01
381,6.957018446218772,"IPCA - [Var(Yt, 1)]",2007-09-01
382,6.40161750999585,"IPCA - [Var(Yt, 1)]",2007-10-01
383,6.007093283309139,"IPCA - [Var(Yt, 1)]",2007-11-01
384,4.170850135614941,"IPCA - [Var(Yt, 1)]",2007-12-01
385,5.202569241792459,"IPCA - [Var(Yt, 1)]",2008-01-01
