dt,name,value
2008-01,IPCA_industriais,0.21
2008-02,IPCA_industriais,-0.07
2008-03,IPCA_industriais,0.28
2008-04,IPCA_industriais,0.59
2008-05,IPCA_industriais,0.61
2008-06,IPCA_industriais,0.44
2008-07,IPCA_industriais,0.12
2008-08,IPCA_industriais,0.36
2008-09,IPCA_industriais,0.6
2008-10,IPCA_industriais,0.51
2008-11,IPCA_industriais,0.23
2008-12,IPCA_industriais,0.06
2009-01,IPCA_industriais,-0.29
2009-02,IPCA_industriais,-0.16
2009-03,IPCA_industriais,0.33
2009-04,IPCA_industriais,0.58
2009-05,IPCA_industriais,0.6
2009-06,IPCA_industriais,0.2
2009-07,IPCA_industriais,0.07
2009-08,IPCA_industriais,-0.05
2009-09,IPCA_industriais,0.33
2009-10,IPCA_industriais,0.53
2009-11,IPCA_industriais,0.39
2009-12,IPCA_industriais,0.37
2010-01,IPCA_industriais,0.41
2010-02,IPCA_industriais,0.02
2010-03,IPCA_industriais,0.19
2010-04,IPCA_industriais,0.33
2010-05,IPCA_industriais,0.51
2010-06,IPCA_industriais,0.3
2010-07,IPCA_industriais,0.02
2010-08,IPCA_industriais,-0.02
2010-09,IPCA_industriais,0.23
2010-10,IPCA_industriais,0.48
2010-11,IPCA_industriais,0.48
2010-12,IPCA_industriais,0.45
2011-01,IPCA_industriais,0.32
2011-02,IPCA_industriais,0.24
2011-03,IPCA_industriais,0.44
2011-04,IPCA_industriais,0.58
2011-05,IPCA_industriais,0.1
2011-06,IPCA_industriais,0.41
2011-07,IPCA_industriais,0.2
2011-08,IPCA_industriais,0.28
2011-09,IPCA_industriais,0.33
2011-10,IPCA_industriais,0.28
2011-11,IPCA_industriais,0.18
2011-12,IPCA_industriais,0.12
2012-01,IPCA_industriais,-0.04
2012-02,IPCA_industriais,-0.13
2012-03,IPCA_industriais,-0.19
2012-04,IPCA_industriais,0.64
2012-05,IPCA_industriais,0.31
2012-06,IPCA_industriais,-0.91
2012-07,IPCA_industriais,-0.02
2012-08,IPCA_industriais,0.27
2012-09,IPCA_industriais,0.23
2012-10,IPCA_industriais,0.45
2012-11,IPCA_industriais,0.41
2012-12,IPCA_industriais,0.75
2013-01,IPCA_industriais,0.8
2013-02,IPCA_industriais,0.58
2013-03,IPCA_industriais,0.41
2013-04,IPCA_industriais,0.35
2013-05,IPCA_industriais,0.35
2013-06,IPCA_industriais,0.01
2013-07,IPCA_industriais,-0.04
2013-08,IPCA_industriais,0.25
2013-09,IPCA_industriais,0.39
2013-10,IPCA_industriais,0.72
2013-11,IPCA_industriais,0.53
2013-12,IPCA_industriais,0.7
2014-01,IPCA_industriais,0.62
2014-02,IPCA_industriais,0.49
2014-03,IPCA_industriais,0.58
2014-04,IPCA_industriais,0.35
2014-05,IPCA_industriais,0.58
2014-06,IPCA_industriais,0.23
2014-07,IPCA_industriais,0.1
2014-08,IPCA_industriais,0.11
2014-09,IPCA_industriais,0.29
2014-10,IPCA_industriais,0.41
2014-11,IPCA_industriais,0.08
2014-12,IPCA_industriais,0.41
2015-01,IPCA_industriais,0.31
2015-02,IPCA_industriais,0.68
2015-03,IPCA_industriais,0.57
2015-04,IPCA_industriais,0.46
2015-05,IPCA_industriais,0.49
2015-06,IPCA_industriais,0.51
2015-07,IPCA_industriais,0.19
2015-08,IPCA_industriais,0.31
2015-09,IPCA_industriais,0.38
2015-10,IPCA_industriais,0.65
2015-11,IPCA_industriais,0.79
2015-12,IPCA_industriais,0.71
2016-01,IPCA_industriais,0.57
2016-02,IPCA_industriais,0.92
2016-03,IPCA_industriais,0.71
2016-04,IPCA_industriais,0.2
2016-05,IPCA_industriais,0.71
2016-06,IPCA_industriais,0.25
2016-07,IPCA_industriais,0.1
2016-08,IPCA_industriais,0.45
2016-09,IPCA_industriais,-0.06
2016-10,IPCA_industriais,0.2
2016-11,IPCA_industriais,0.26
2016-12,IPCA_industriais,0.36
2017-01,IPCA_industriais,0.12
2017-02,IPCA_industriais,0.08
2017-03,IPCA_industriais,-0.15
2017-04,IPCA_industriais,-0.03
2017-05,IPCA_industriais,0.07
2017-06,IPCA_industriais,-0.12
2017-07,IPCA_industriais,-0.25
2017-08,IPCA_industriais,0.26
2017-09,IPCA_industriais,0.18
2017-10,IPCA_industriais,0.32
2017-11,IPCA_industriais,0.08
2017-12,IPCA_industriais,0.46
2018-01,IPCA_industriais,0.01
2018-02,IPCA_industriais,0.05
2018-03,IPCA_industriais,0.13
2018-04,IPCA_industriais,0.06
2018-05,IPCA_industriais,0.13
2018-06,IPCA_industriais,0.19
2018-07,IPCA_industriais,-0.23
2018-08,IPCA_industriais,0.2
2018-09,IPCA_industriais,0.37
2018-10,IPCA_industriais,0.46
2018-11,IPCA_industriais,-0.63
2018-12,IPCA_industriais,0.38
2019-01,IPCA_industriais,-0.13
2019-02,IPCA_industriais,0.09
2019-03,IPCA_industriais,0.49
2019-04,IPCA_industriais,0.42
2019-05,IPCA_industriais,0.03
2019-06,IPCA_industriais,0.02
2019-07,IPCA_industriais,-0.33
2019-08,IPCA_industriais,0.27
2019-09,IPCA_industriais,0.1
2019-10,IPCA_industriais,0.29
2019-11,IPCA_industriais,0.14
2019-12,IPCA_industriais,0.24
2020-01,IPCA_industriais,-0.23
2020-02,IPCA_industriais,0.24
2020-03,IPCA_industriais,-0.06
2020-04,IPCA_industriais,-0.74
2020-05,IPCA_industriais,0.02
2020-06,IPCA_industriais,0.29
2020-07,IPCA_industriais,0.28
2020-08,IPCA_industriais,0.24
2020-09,IPCA_industriais,0.56
2020-10,IPCA_industriais,0.97
2020-11,IPCA_industriais,0.67
2020-12,IPCA_industriais,0.89
2021-01,IPCA_industriais,0.61
2021-02,IPCA_industriais,0.8
2021-03,IPCA_industriais,0.81
2021-04,IPCA_industriais,0.52
2021-05,IPCA_industriais,1.27
2021-06,IPCA_industriais,0.8
2021-07,IPCA_industriais,0.68
2021-08,IPCA_industriais,1.03
2021-09,IPCA_industriais,1.04
2021-10,IPCA_industriais,1.39
2021-11,IPCA_industriais,0.96
2021-12,IPCA_industriais,1.41
2022-01,IPCA_industriais,1.22
2022-02,IPCA_industriais,1.1
2022-03,IPCA_industriais,1.2
2022-04,IPCA_industriais,1.21
2022-05,IPCA_industriais,1.05
2022-06,IPCA_industriais,0.57
2022-07,IPCA_industriais,-0.11
2022-08,IPCA_industriais,0.8
2022-09,IPCA_industriais,0.07
2022-10,IPCA_industriais,0.77
2022-11,IPCA_industriais,0.09
2022-12,IPCA_industriais,1.19
2023-01,IPCA_industriais,0.18
2023-02,IPCA_industriais,0.53
2023-03,IPCA_industriais,0.26
2023-04,IPCA_industriais,0.39
2023-05,IPCA_industriais,0.31
2023-06,IPCA_industriais,-0.57
2023-07,IPCA_industriais,0.12
2023-08,IPCA_industriais,0.32
2023-09,IPCA_industriais,-0.2
2023-10,IPCA_industriais,0.02
2023-11,IPCA_industriais,-0.54
2023-12,IPCA_industriais,0.28
2024-01,IPCA_industriais,0.36
2024-02,IPCA_industriais,0.21
2024-03,IPCA_industriais,-0.12
2024-04,IPCA_industriais,0.21
2024-05,IPCA_industriais,0.29
2024-06,IPCA_industriais,0.13
2024-07,IPCA_industriais,0.33
2024-08,IPCA_industriais,0.18
2024-09,IPCA_industriais,0.16
2024-10,IPCA_industriais,0.25
2024-11,IPCA_industriais,0.18
2024-12,IPCA_industriais,0.65
2025-01,IPCA_industriais,0.45
2025-02,IPCA_industriais,0.4
2025-03,IPCA_industriais,0.38
2025-04,IPCA_industriais,0.62
2025-05,IPCA_industriais,0.06
2025-06,IPCA_industriais,0.04
2025-07,IPCA_industriais,-0.04
2025-08,IPCA_industriais,0.18
2025-09,IPCA_industriais,0.06
2025-10,IPCA_industriais,0.03
2025-11,IPCA_industriais,-0.29
2025-12,IPCA_industriais,0.48
2026-01,IPCA_industriais,0.61
2026-02,IPCA_industriais,0.34
2026-03,IPCA_industriais,0.31
2026-04,IPCA_industriais,0.62
2026-05,IPCA_industriais,0.32
2000-01,IPCA_industriais_ma3_sa,
2000-02,IPCA_industriais_ma3_sa,
2000-03,IPCA_industriais_ma3_sa,0.37818768241026013
2000-04,IPCA_industriais_ma3_sa,0.3677976971455879
2000-05,IPCA_industriais_ma3_sa,0.2663929778531442
2000-06,IPCA_industriais_ma3_sa,0.4119234079394351
2000-07,IPCA_industriais_ma3_sa,0.5664868446934119
2000-08,IPCA_industriais_ma3_sa,0.6515937292422779
2000-09,IPCA_industriais_ma3_sa,0.5321600009643283
2000-10,IPCA_industriais_ma3_sa,0.36944433480338074
2000-11,IPCA_industriais_ma3_sa,0.25115620433459274
2000-12,IPCA_industriais_ma3_sa,0.058478227359951424
2001-01,IPCA_industriais_ma3_sa,0.16498728051253692
2001-02,IPCA_industriais_ma3_sa,0.2787144099742717
2001-03,IPCA_industriais_ma3_sa,0.37818768241026013
2001-04,IPCA_industriais_ma3_sa,0.3211310304789213
2001-05,IPCA_industriais_ma3_sa,0.20972631118647753
2001-06,IPCA_industriais_ma3_sa,0.16525674127276843
2001-07,IPCA_industriais_ma3_sa,0.36648684469341186
2001-08,IPCA_industriais_ma3_sa,0.48826039590894454
2001-09,IPCA_industriais_ma3_sa,0.4354933342976617
2001-10,IPCA_industriais_ma3_sa,0.43611100147004744
2001-11,IPCA_industriais_ma3_sa,0.5544895376679261
2001-12,IPCA_industriais_ma3_sa,0.7551448940266181
2002-01,IPCA_industriais_ma3_sa,0.8616539471792036
2002-02,IPCA_industriais_ma3_sa,0.7653810766409385
2002-03,IPCA_industriais_ma3_sa,0.594854349076927
2002-04,IPCA_industriais_ma3_sa,0.5644643638122546
2002-05,IPCA_industriais_ma3_sa,0.5030596445198108
2002-06,IPCA_industriais_ma3_sa,0.4185900746061018
2002-07,IPCA_industriais_ma3_sa,0.46648684469341184
2002-08,IPCA_industriais_ma3_sa,0.4549270625756113
2002-09,IPCA_industriais_ma3_sa,0.598826667630995
2002-10,IPCA_industriais_ma3_sa,0.762777668136714
2002-11,IPCA_industriais_ma3_sa,1.1178228710012594
2002-12,IPCA_industriais_ma3_sa,1.4484782273599517
2003-01,IPCA_industriais_ma3_sa,1.7616539471792039
2003-02,IPCA_industriais_ma3_sa,1.4987144099742717
2003-03,IPCA_industriais_ma3_sa,1.3215210157435935
2003-04,IPCA_industriais_ma3_sa,1.1277976971455879
2003-05,IPCA_industriais_ma3_sa,1.0530596445198108
2003-06,IPCA_industriais_ma3_sa,0.7185900746061018
2003-07,IPCA_industriais_ma3_sa,0.5164868446934119
2003-08,IPCA_industriais_ma3_sa,0.4215937292422779
2003-09,IPCA_industriais_ma3_sa,0.33882666763099495
2003-10,IPCA_industriais_ma3_sa,0.2761110014700474
2003-11,IPCA_industriais_ma3_sa,0.3244895376679261
2003-12,IPCA_industriais_ma3_sa,0.2851448940266181
2004-01,IPCA_industriais_ma3_sa,0.5149872805125368
2004-02,IPCA_industriais_ma3_sa,0.5620477433076051
2004-03,IPCA_industriais_ma3_sa,0.7315210157435935
2004-04,IPCA_industriais_ma3_sa,0.8611310304789214
2004-05,IPCA_industriais_ma3_sa,1.003059644519811
2004-06,IPCA_industriais_ma3_sa,0.9152567412727686
2004-07,IPCA_industriais_ma3_sa,0.8264868446934118
2004-08,IPCA_industriais_ma3_sa,0.6682603959089446
2004-09,IPCA_industriais_ma3_sa,0.5621600009643283
2004-10,IPCA_industriais_ma3_sa,0.5594443348033807
2004-11,IPCA_industriais_ma3_sa,0.6478228710012593
2004-12,IPCA_industriais_ma3_sa,0.5118115606932848
2005-01,IPCA_industriais_ma3_sa,0.5783206138458703
2005-02,IPCA_industriais_ma3_sa,0.4353810766409384
2005-03,IPCA_industriais_ma3_sa,0.3648543490769268
2005-04,IPCA_industriais_ma3_sa,0.49446436381225456
2005-05,IPCA_industriais_ma3_sa,0.6063929778531442
2005-06,IPCA_industriais_ma3_sa,0.6552567412727685
2005-07,IPCA_industriais_ma3_sa,0.5231535113600785
2005-08,IPCA_industriais_ma3_sa,0.37159372924227785
2005-09,IPCA_industriais_ma3_sa,0.2654933342976616
2005-10,IPCA_industriais_ma3_sa,0.212777668136714
2005-11,IPCA_industriais_ma3_sa,0.1678228710012594
2005-12,IPCA_industriais_ma3_sa,0.08181156069328474
2006-01,IPCA_industriais_ma3_sa,0.3949872805125369
2006-02,IPCA_industriais_ma3_sa,0.412047743307605
2006-03,IPCA_industriais_ma3_sa,0.5781876824102602
2006-04,IPCA_industriais_ma3_sa,0.27779769714558794
2006-05,IPCA_industriais_ma3_sa,0.03305964451981093
2006-06,IPCA_industriais_ma3_sa,-0.35474325872723156
2006-07,IPCA_industriais_ma3_sa,-0.26017982197325484
2006-08,IPCA_industriais_ma3_sa,-0.08173960409105546
2006-09,IPCA_industriais_ma3_sa,0.09882666763099499
2006-10,IPCA_industriais_ma3_sa,0.04611100147004739
2006-11,IPCA_industriais_ma3_sa,0.13782287100125942
2006-12,IPCA_industriais_ma3_sa,0.055144894026618124
2007-01,IPCA_industriais_ma3_sa,0.22498728051253697
2007-02,IPCA_industriais_ma3_sa,0.07204774330760513
2007-03,IPCA_industriais_ma3_sa,0.021521015743593566
2007-04,IPCA_industriais_ma3_sa,0.027797697145587993
2007-05,IPCA_industriais_ma3_sa,0.16972631118647757
2007-06,IPCA_industriais_ma3_sa,0.20192340793943517
2007-07,IPCA_industriais_ma3_sa,0.19648684469341188
2007-08,IPCA_industriais_ma3_sa,0.19492706257561124
2007-09,IPCA_industriais_ma3_sa,0.19549333429766166
2007-10,IPCA_industriais_ma3_sa,0.2561110014700474
2007-11,IPCA_industriais_ma3_sa,0.25782287100125945
2007-12,IPCA_industriais_ma3_sa,0.19847822735995146
2008-01,IPCA_industriais_ma3_sa,0.24832061384587029
2008-02,IPCA_industriais_ma3_sa,0.1753810766409385
2008-03,IPCA_industriais_ma3_sa,0.14818768241026026
2008-04,IPCA_industriais_ma3_sa,0.2644643638122547
2008-05,IPCA_industriais_ma3_sa,0.42305964451981093
2008-06,IPCA_industriais_ma3_sa,0.5085900746061018
2008-07,IPCA_industriais_ma3_sa,0.49315351136007857
2008-08,IPCA_industriais_ma3_sa,0.4782603959089446
2008-09,IPCA_industriais_ma3_sa,0.48216000096432843
2008-10,IPCA_industriais_ma3_sa,0.5127776681367141
2008-11,IPCA_industriais_ma3_sa,0.4411562043345929
2008-12,IPCA_industriais_ma3_sa,0.09847822735995154
2009-01,IPCA_industriais_ma3_sa,-0.06501271948746297
2009-02,IPCA_industriais_ma3_sa,-0.17461892335906148
2009-03,IPCA_industriais_ma3_sa,-0.03181231758973969
2009-04,IPCA_industriais_ma3_sa,0.24779769714558803
2009-05,IPCA_industriais_ma3_sa,0.43305964451981094
2009-06,IPCA_industriais_ma3_sa,0.4219234079394352
2009-07,IPCA_industriais_ma3_sa,0.3931535113600786
2009-08,IPCA_industriais_ma3_sa,0.24492706257561137
2009-09,IPCA_industriais_ma3_sa,0.2388266676309951
2009-10,IPCA_industriais_ma3_sa,0.2927776681367142
2009-11,IPCA_industriais_ma3_sa,0.4111562043345929
2009-12,IPCA_industriais_ma3_sa,0.26181156069328493
2010-01,IPCA_industriais_ma3_sa,0.32498728051253706
2010-02,IPCA_industriais_ma3_sa,0.22204774330760518
2010-03,IPCA_industriais_ma3_sa,0.214854349076927
2010-04,IPCA_industriais_ma3_sa,0.17779769714558805
2010-05,IPCA_industriais_ma3_sa,0.273059644519811
2010-06,IPCA_industriais_ma3_sa,0.3419234079394352
2010-07,IPCA_industriais_ma3_sa,0.3798201780267453
2010-08,IPCA_industriais_ma3_sa,0.271593729242278
2010-09,IPCA_industriais_ma3_sa,0.19882666763099505
2010-10,IPCA_industriais_ma3_sa,0.25277766813671415
2010-11,IPCA_industriais_ma3_sa,0.3911562043345928
2010-12,IPCA_industriais_ma3_sa,0.3018115606932848
2011-01,IPCA_industriais_ma3_sa,0.3516539471792037
2011-02,IPCA_industriais_ma3_sa,0.29204774330760513
2011-03,IPCA_industriais_ma3_sa,0.3415210157435936
2011-04,IPCA_industriais_ma3_sa,0.41779769714558807
2011-05,IPCA_industriais_ma3_sa,0.30305964451981093
2011-06,IPCA_industriais_ma3_sa,0.32525674127276855
2011-07,IPCA_industriais_ma3_sa,0.33982017802674525
2011-08,IPCA_industriais_ma3_sa,0.4682603959089447
2011-09,IPCA_industriais_ma3_sa,0.3921600009643284
2011-10,IPCA_industriais_ma3_sa,0.31944433480338086
2011-11,IPCA_industriais_ma3_sa,0.2578228710012595
2011-12,IPCA_industriais_ma3_sa,0.02514489402661821
2012-01,IPCA_industriais_ma3_sa,0.02165394717920366
2012-02,IPCA_industriais_ma3_sa,-0.06128559002572817
2012-03,IPCA_industriais_ma3_sa,-0.11181231758973972
2012-04,IPCA_industriais_ma3_sa,0.10446436381225471
2012-05,IPCA_industriais_ma3_sa,0.18305964451981097
2012-06,IPCA_industriais_ma3_sa,-0.024743258727231494
2012-07,IPCA_industriais_ma3_sa,-0.10351315530658806
2012-08,IPCA_industriais_ma3_sa,-0.048406270757722
2012-09,IPCA_industriais_ma3_sa,0.28216000096432836
2012-10,IPCA_industriais_ma3_sa,0.3394443348033808
2012-11,IPCA_industriais_ma3_sa,0.35782287100125953
2012-12,IPCA_industriais_ma3_sa,0.3684782273599515
2013-01,IPCA_industriais_ma3_sa,0.5883206138458703
2013-02,IPCA_industriais_ma3_sa,0.6653810766409385
2013-03,IPCA_industriais_ma3_sa,0.604854349076927
2013-04,IPCA_industriais_ma3_sa,0.4444643638122547
2013-05,IPCA_industriais_ma3_sa,0.29972631118647763
2013-06,IPCA_industriais_ma3_sa,0.1985900746061018
2013-07,IPCA_industriais_ma3_sa,0.20982017802674524
2013-08,IPCA_industriais_ma3_sa,0.2449270625756113
2013-09,IPCA_industriais_ma3_sa,0.3221600009643284
2013-10,IPCA_industriais_ma3_sa,0.4761110014700475
2013-11,IPCA_industriais_ma3_sa,0.5411562043345928
2013-12,IPCA_industriais_ma3_sa,0.4818115606932848
2014-01,IPCA_industriais_ma3_sa,0.5516539471792037
2014-02,IPCA_industriais_ma3_sa,0.5587144099742718
2014-03,IPCA_industriais_ma3_sa,0.5715210157435937
2014-04,IPCA_industriais_ma3_sa,0.47113103047892135
2014-05,IPCA_industriais_ma3_sa,0.43305964451981094
2014-06,IPCA_industriais_ma3_sa,0.3485900746061018
2014-07,IPCA_industriais_ma3_sa,0.4064868446934119
2014-08,IPCA_industriais_ma3_sa,0.3182603959089446
2014-09,IPCA_industriais_ma3_sa,0.28882666763099507
2014-10,IPCA_industriais_ma3_sa,0.29277766813671413
2014-11,IPCA_industriais_ma3_sa,0.25448953766792615
2014-12,IPCA_industriais_ma3_sa,0.1318115606932848
2015-01,IPCA_industriais_ma3_sa,0.20165394717920365
2015-02,IPCA_industriais_ma3_sa,0.4220477433076052
2015-03,IPCA_industriais_ma3_sa,0.5281876824102603
2015-04,IPCA_industriais_ma3_sa,0.567797697145588
2015-05,IPCA_industriais_ma3_sa,0.43639297785314424
2015-06,IPCA_industriais_ma3_sa,0.4485900746061019
2015-07,IPCA_industriais_ma3_sa,0.4998201780267453
2015-08,IPCA_industriais_ma3_sa,0.5082603959089447
2015-09,IPCA_industriais_ma3_sa,0.4154933342976618
2015-10,IPCA_industriais_ma3_sa,0.4694443348033808
2015-11,IPCA_industriais_ma3_sa,0.6011562043345928
2015-12,IPCA_industriais_ma3_sa,0.5484782273599516
2016-01,IPCA_industriais_ma3_sa,0.6249872805125369
2016-02,IPCA_industriais_ma3_sa,0.6887144099742718
2016-03,IPCA_industriais_ma3_sa,0.7415210157435936
2016-04,IPCA_industriais_ma3_sa,0.6077976971455882
2016-05,IPCA_industriais_ma3_sa,0.4697263111864777
2016-06,IPCA_industriais_ma3_sa,0.34859007460610186
2016-07,IPCA_industriais_ma3_sa,0.45648684469341205
2016-08,IPCA_industriais_ma3_sa,0.4382603959089447
2016-09,IPCA_industriais_ma3_sa,0.2854933342976618
2016-10,IPCA_industriais_ma3_sa,0.2194443348033809
2016-11,IPCA_industriais_ma3_sa,0.12782287100125958
2016-12,IPCA_industriais_ma3_sa,0.10514489402661825
2017-01,IPCA_industriais_ma3_sa,0.18165394717920375
2017-02,IPCA_industriais_ma3_sa,0.14204774330760528
2017-03,IPCA_industriais_ma3_sa,0.024854349076927032
2017-04,IPCA_industriais_ma3_sa,-0.035535636187745204
2017-05,IPCA_industriais_ma3_sa,-0.10694035548018893
2017-06,IPCA_industriais_ma3_sa,-0.06474325872723141
2017-07,IPCA_industriais_ma3_sa,0.0031535113600787007
2017-08,IPCA_industriais_ma3_sa,0.1349270625756114
2017-09,IPCA_industriais_ma3_sa,0.18549333429766182
2017-10,IPCA_industriais_ma3_sa,0.2761110014700475
2017-11,IPCA_industriais_ma3_sa,0.18782287100125958
2017-12,IPCA_industriais_ma3_sa,0.11847822735995162
2018-01,IPCA_industriais_ma3_sa,0.1183206138458704
2018-02,IPCA_industriais_ma3_sa,0.12871440997427197
2018-03,IPCA_industriais_ma3_sa,0.07152101574359371
2018-04,IPCA_industriais_ma3_sa,0.07779769714558814
2018-05,IPCA_industriais_ma3_sa,0.036392977853144395
2018-06,IPCA_industriais_ma3_sa,0.08859007460610194
2018-07,IPCA_industriais_ma3_sa,0.1331535113600787
2018-08,IPCA_industriais_ma3_sa,0.2249270625756114
2018-09,IPCA_industriais_ma3_sa,0.23549333429766184
2018-10,IPCA_industriais_ma3_sa,0.36611100147004755
2018-11,IPCA_industriais_ma3_sa,0.06115620433459295
2018-12,IPCA_industriais_ma3_sa,-0.09818843930671502
2019-01,IPCA_industriais_ma3_sa,-0.19167938615412955
2019-02,IPCA_industriais_ma3_sa,0.06871440997427197
2019-03,IPCA_industriais_ma3_sa,0.15818768241026043
2019-04,IPCA_industriais_ma3_sa,0.3311310304789215
2019-05,IPCA_industriais_ma3_sa,0.24305964451981107
2019-06,IPCA_industriais_ma3_sa,0.11859007460610196
2019-07,IPCA_industriais_ma3_sa,0.00982017802674541
2019-08,IPCA_industriais_ma3_sa,0.15826039590894478
2019-09,IPCA_industriais_ma3_sa,0.13549333429766186
2019-10,IPCA_industriais_ma3_sa,0.24277766813671425
2019-11,IPCA_industriais_ma3_sa,0.17115620433459297
2019-12,IPCA_industriais_ma3_sa,0.05514489402661829
2020-01,IPCA_industriais_ma3_sa,-0.015012719487462876
2020-02,IPCA_industriais_ma3_sa,0.038714409974271946
2020-03,IPCA_industriais_ma3_sa,-0.008478984256406264
2020-04,IPCA_industriais_ma3_sa,-0.18886896952107848
2020-05,IPCA_industriais_ma3_sa,-0.33027368881352226
2020-06,IPCA_industriais_ma3_sa,-0.18140992539389802
2020-07,IPCA_industriais_ma3_sa,0.29982017802674543
2020-08,IPCA_industriais_ma3_sa,0.44159372924227813
2020-09,IPCA_industriais_ma3_sa,0.4821600009643286
2020-10,IPCA_industriais_ma3_sa,0.6127776681367143
2020-11,IPCA_industriais_ma3_sa,0.7278228710012595
2020-12,IPCA_industriais_ma3_sa,0.6751448940266184
2021-01,IPCA_industriais_ma3_sa,0.6583206138458705
2021-02,IPCA_industriais_ma3_sa,0.7220477433076053
2021-03,IPCA_industriais_ma3_sa,0.7481876824102605
2021-04,IPCA_industriais_ma3_sa,0.7077976971455883
2021-05,IPCA_industriais_ma3_sa,0.7963929778531443
2021-06,IPCA_industriais_ma3_sa,0.8252567412727687
2021-07,IPCA_industriais_ma3_sa,1.0198201780267453
2021-08,IPCA_industriais_ma3_sa,1.0082603959089447
2021-09,IPCA_industriais_ma3_sa,1.0388266676309952
2021-10,IPCA_industriais_ma3_sa,1.1761110014700475
2021-11,IPCA_industriais_ma3_sa,1.1244895376679263
2021-12,IPCA_industriais_ma3_sa,1.0851448940266184
2022-01,IPCA_industriais_ma3_sa,1.131653947179204
2022-02,IPCA_industriais_ma3_sa,1.1987144099742721
2022-03,IPCA_industriais_ma3_sa,1.1815210157435938
2022-04,IPCA_industriais_ma3_sa,1.1677976971455881
2022-05,IPCA_industriais_ma3_sa,1.083059644519811
2022-06,IPCA_industriais_ma3_sa,0.9052567412727686
2022-07,IPCA_industriais_ma3_sa,0.6064868446934121
2022-08,IPCA_industriais_ma3_sa,0.5915937292422782
2022-09,IPCA_industriais_ma3_sa,0.3754933342976619
2022-10,IPCA_industriais_ma3_sa,0.569444334803381
2022-11,IPCA_industriais_ma3_sa,0.3044895376679263
2022-12,IPCA_industriais_ma3_sa,0.5151448940266183
2023-01,IPCA_industriais_ma3_sa,0.42165394717920374
2023-02,IPCA_industriais_ma3_sa,0.5887144099742718
2023-03,IPCA_industriais_ma3_sa,0.33152101574359366
2023-04,IPCA_industriais_ma3_sa,0.3911310304789215
2023-05,IPCA_industriais_ma3_sa,0.24972631118647767
2023-06,IPCA_industriais_ma3_sa,0.005256741272768609
2023-07,IPCA_industriais_ma3_sa,0.05648684469341204
2023-08,IPCA_industriais_ma3_sa,0.12826039590894475
2023-09,IPCA_industriais_ma3_sa,0.20216000096432848
2023-10,IPCA_industriais_ma3_sa,0.06944433480338089
2023-11,IPCA_industriais_ma3_sa,-0.24551046233207377
2023-12,IPCA_industriais_ma3_sa,-0.24818843930671508
2024-01,IPCA_industriais_ma3_sa,-0.03167938615412959
2024-02,IPCA_industriais_ma3_sa,0.2387144099742719
2024-03,IPCA_industriais_ma3_sa,0.15818768241026038
2024-04,IPCA_industriais_ma3_sa,0.09779769714558816
2024-05,IPCA_industriais_ma3_sa,0.0563929778531444
2024-06,IPCA_industriais_ma3_sa,0.17192340793943528
2024-07,IPCA_industriais_ma3_sa,0.35315351136007866
2024-08,IPCA_industriais_ma3_sa,0.3849270625756114
2024-09,IPCA_industriais_ma3_sa,0.3454933342976618
2024-10,IPCA_industriais_ma3_sa,0.2194443348033809
2024-11,IPCA_industriais_ma3_sa,0.19115620433459293
2024-12,IPCA_industriais_ma3_sa,0.19181156069328492
2025-01,IPCA_industriais_ma3_sa,0.36165394717920374
2025-02,IPCA_industriais_ma3_sa,0.4553810766409385
2025-03,IPCA_industriais_ma3_sa,0.41818768241026033
2025-04,IPCA_industriais_ma3_sa,0.4644643638122548
2025-05,IPCA_industriais_ma3_sa,0.283059644519811
2025-06,IPCA_industriais_ma3_sa,0.20192340793943528
2025-07,IPCA_industriais_ma3_sa,0.12315351136007867
2025-08,IPCA_industriais_ma3_sa,0.23159372924227803
2025-09,IPCA_industriais_ma3_sa,0.18882666763099512
2025-10,IPCA_industriais_ma3_sa,0.11277766813671421
2025-11,IPCA_industriais_ma3_sa,-0.07217712899874044
2025-12,IPCA_industriais_ma3_sa,-0.09485510597338176
2026-01,IPCA_industriais_ma3_sa,0.2016539471792037
2026-02,IPCA_industriais_ma3_sa,0.4320477433076052
2026-03,IPCA_industriais_ma3_sa,0.4281876824102603
2026-04,IPCA_industriais_ma3_sa,0.4211310304789215
2026-05,IPCA_industriais_ma3_sa,0.3463929778531444
2000-01,IPCA_livres,0.65
2000-02,IPCA_livres,0.23
2000-03,IPCA_livres,-0.11
2000-04,IPCA_livres,0.54
2000-05,IPCA_livres,-0.07
2000-06,IPCA_livres,0.25
2000-07,IPCA_livres,0.74
2000-08,IPCA_livres,0.86
2000-09,IPCA_livres,0.32
2000-10,IPCA_livres,0.21
2000-11,IPCA_livres,0.06
2000-12,IPCA_livres,-0.02
2001-01,IPCA_livres,0.47
2001-02,IPCA_livres,0.41
2001-03,IPCA_livres,0.51
2001-04,IPCA_livres,0.8
2001-05,IPCA_livres,0.41
2001-06,IPCA_livres,0.17
2001-07,IPCA_livres,0.58
2001-08,IPCA_livres,0.61
2001-09,IPCA_livres,0.22
2001-10,IPCA_livres,0.71
2001-11,IPCA_livres,0.77
2001-12,IPCA_livres,0.7
2002-01,IPCA_livres,0.58
2002-02,IPCA_livres,0.64
2002-03,IPCA_livres,0.38
2002-04,IPCA_livres,0.3
