dt,name,value
2019-04,IPCA_grupo_habitacao,0.24
2019-05,IPCA_grupo_habitacao,0.98
2019-06,IPCA_grupo_habitacao,0.07
2019-07,IPCA_grupo_habitacao,1.2
2019-08,IPCA_grupo_habitacao,1.19
2019-09,IPCA_grupo_habitacao,0.02
2019-10,IPCA_grupo_habitacao,-0.61
2019-11,IPCA_grupo_habitacao,0.71
2019-12,IPCA_grupo_habitacao,-0.82
2020-01,IPCA_grupo_habitacao,0.55
2020-02,IPCA_grupo_habitacao,-0.39
2020-03,IPCA_grupo_habitacao,0.13
2020-04,IPCA_grupo_habitacao,-0.1
2020-05,IPCA_grupo_habitacao,-0.25
2020-06,IPCA_grupo_habitacao,0.04
2020-07,IPCA_grupo_habitacao,0.8
2020-08,IPCA_grupo_habitacao,0.36
2020-09,IPCA_grupo_habitacao,0.37
2020-10,IPCA_grupo_habitacao,0.36
2020-11,IPCA_grupo_habitacao,0.44
2020-12,IPCA_grupo_habitacao,2.88
2021-01,IPCA_grupo_habitacao,-1.07
2021-02,IPCA_grupo_habitacao,0.4
2021-03,IPCA_grupo_habitacao,0.81
2021-04,IPCA_grupo_habitacao,0.22
2021-05,IPCA_grupo_habitacao,1.78
2021-06,IPCA_grupo_habitacao,1.1
2021-07,IPCA_grupo_habitacao,3.1
2021-08,IPCA_grupo_habitacao,0.68
2021-09,IPCA_grupo_habitacao,2.56
2021-10,IPCA_grupo_habitacao,1.04
2021-11,IPCA_grupo_habitacao,1.03
2021-12,IPCA_grupo_habitacao,0.74
2022-01,IPCA_grupo_habitacao,0.16
2022-02,IPCA_grupo_habitacao,0.54
2022-03,IPCA_grupo_habitacao,1.15
2022-04,IPCA_grupo_habitacao,-1.14
2022-05,IPCA_grupo_habitacao,-1.7
2022-06,IPCA_grupo_habitacao,0.41
2022-07,IPCA_grupo_habitacao,-1.05
2022-08,IPCA_grupo_habitacao,0.1
2022-09,IPCA_grupo_habitacao,0.6
2022-10,IPCA_grupo_habitacao,0.34
2022-11,IPCA_grupo_habitacao,0.51
2022-12,IPCA_grupo_habitacao,0.2
2023-01,IPCA_grupo_habitacao,0.33
2023-02,IPCA_grupo_habitacao,0.82
2023-03,IPCA_grupo_habitacao,0.57
2023-04,IPCA_grupo_habitacao,0.48
2023-05,IPCA_grupo_habitacao,0.67
2023-06,IPCA_grupo_habitacao,0.69
2023-07,IPCA_grupo_habitacao,-1.01
2023-08,IPCA_grupo_habitacao,1.11
2023-09,IPCA_grupo_habitacao,0.47
2023-10,IPCA_grupo_habitacao,0.02
2023-11,IPCA_grupo_habitacao,0.48
2023-12,IPCA_grupo_habitacao,0.34
2024-01,IPCA_grupo_habitacao,0.25
2024-02,IPCA_grupo_habitacao,0.27
2024-03,IPCA_grupo_habitacao,0.19
2024-04,IPCA_grupo_habitacao,-0.01
2024-05,IPCA_grupo_habitacao,0.67
2024-06,IPCA_grupo_habitacao,0.25
2024-07,IPCA_grupo_habitacao,0.77
2024-08,IPCA_grupo_habitacao,-0.51
2024-09,IPCA_grupo_habitacao,1.8
2024-10,IPCA_grupo_habitacao,1.49
2024-11,IPCA_grupo_habitacao,-1.53
2024-12,IPCA_grupo_habitacao,-0.56
2025-01,IPCA_grupo_habitacao,-3.08
2025-02,IPCA_grupo_habitacao,4.44
2025-03,IPCA_grupo_habitacao,0.24
2025-04,IPCA_grupo_habitacao,0.14
2025-05,IPCA_grupo_habitacao,1.19
2025-06,IPCA_grupo_habitacao,0.99
2025-07,IPCA_grupo_habitacao,0.91
2025-08,IPCA_grupo_habitacao,-0.9
2025-09,IPCA_grupo_habitacao,2.97
2025-10,IPCA_grupo_habitacao,-0.3
2025-11,IPCA_grupo_habitacao,0.52
2025-12,IPCA_grupo_habitacao,-0.33
2026-01,IPCA_grupo_habitacao,-0.11
2026-02,IPCA_grupo_habitacao,0.3
2026-03,IPCA_grupo_habitacao,0.22
2026-04,IPCA_grupo_habitacao,0.63
2026-05,IPCA_grupo_habitacao,1.22
2000-01,IPCA_grupo_saude_cuidados_pessoais,0.59
2000-02,IPCA_grupo_saude_cuidados_pessoais,0.22
2000-03,IPCA_grupo_saude_cuidados_pessoais,0.27
2000-04,IPCA_grupo_saude_cuidados_pessoais,0.07
2000-05,IPCA_grupo_saude_cuidados_pessoais,0.03
2000-06,IPCA_grupo_saude_cuidados_pessoais,0.44
2000-07,IPCA_grupo_saude_cuidados_pessoais,0.48
2000-08,IPCA_grupo_saude_cuidados_pessoais,0.89
2000-09,IPCA_grupo_saude_cuidados_pessoais,-0.11
2000-10,IPCA_grupo_saude_cuidados_pessoais,-0.06
2000-11,IPCA_grupo_saude_cuidados_pessoais,-0.11
2000-12,IPCA_grupo_saude_cuidados_pessoais,-0.09
2001-01,IPCA_grupo_saude_cuidados_pessoais,0.17
2001-02,IPCA_grupo_saude_cuidados_pessoais,0.72
2001-03,IPCA_grupo_saude_cuidados_pessoais,0.6
2001-04,IPCA_grupo_saude_cuidados_pessoais,0.19
2001-05,IPCA_grupo_saude_cuidados_pessoais,-0.05
2001-06,IPCA_grupo_saude_cuidados_pessoais,-0.64
2001-07,IPCA_grupo_saude_cuidados_pessoais,0.3
2001-08,IPCA_grupo_saude_cuidados_pessoais,0.73
2001-09,IPCA_grupo_saude_cuidados_pessoais,0.37
2001-10,IPCA_grupo_saude_cuidados_pessoais,0.3
2001-11,IPCA_grupo_saude_cuidados_pessoais,0.45
2001-12,IPCA_grupo_saude_cuidados_pessoais,0.99
2002-01,IPCA_grupo_saude_cuidados_pessoais,0.3
2002-02,IPCA_grupo_saude_cuidados_pessoais,1.1
2002-03,IPCA_grupo_saude_cuidados_pessoais,1.29
2002-04,IPCA_grupo_saude_cuidados_pessoais,0.76
2002-05,IPCA_grupo_saude_cuidados_pessoais,0.17
2002-06,IPCA_grupo_saude_cuidados_pessoais,0.23
2002-07,IPCA_grupo_saude_cuidados_pessoais,0.53
2002-08,IPCA_grupo_saude_cuidados_pessoais,0.5
2002-09,IPCA_grupo_saude_cuidados_pessoais,0.64
2002-10,IPCA_grupo_saude_cuidados_pessoais,0.63
2002-11,IPCA_grupo_saude_cuidados_pessoais,0.88
2002-12,IPCA_grupo_saude_cuidados_pessoais,2.74
2003-01,IPCA_grupo_saude_cuidados_pessoais,1.44
2003-02,IPCA_grupo_saude_cuidados_pessoais,0.67
2003-03,IPCA_grupo_saude_cuidados_pessoais,2.39
2003-04,IPCA_grupo_saude_cuidados_pessoais,1.54
2003-05,IPCA_grupo_saude_cuidados_pessoais,0.71
2003-06,IPCA_grupo_saude_cuidados_pessoais,0.34
2003-07,IPCA_grupo_saude_cuidados_pessoais,0.4
2003-08,IPCA_grupo_saude_cuidados_pessoais,0.25
2003-09,IPCA_grupo_saude_cuidados_pessoais,0.52
2003-10,IPCA_grupo_saude_cuidados_pessoais,0.64
2003-11,IPCA_grupo_saude_cuidados_pessoais,0.17
2003-12,IPCA_grupo_saude_cuidados_pessoais,0.56
2004-01,IPCA_grupo_saude_cuidados_pessoais,0.43
2004-02,IPCA_grupo_saude_cuidados_pessoais,0.28
2004-03,IPCA_grupo_saude_cuidados_pessoais,0.74
2004-04,IPCA_grupo_saude_cuidados_pessoais,1.59
2004-05,IPCA_grupo_saude_cuidados_pessoais,1.25
2004-06,IPCA_grupo_saude_cuidados_pessoais,0.42
2004-07,IPCA_grupo_saude_cuidados_pessoais,0.48
2004-08,IPCA_grupo_saude_cuidados_pessoais,0.42
2004-09,IPCA_grupo_saude_cuidados_pessoais,0.0
2004-10,IPCA_grupo_saude_cuidados_pessoais,0.4
2004-11,IPCA_grupo_saude_cuidados_pessoais,0.31
2004-12,IPCA_grupo_saude_cuidados_pessoais,0.35
2005-01,IPCA_grupo_saude_cuidados_pessoais,0.32
2005-02,IPCA_grupo_saude_cuidados_pessoais,0.48
2005-03,IPCA_grupo_saude_cuidados_pessoais,0.25
2005-04,IPCA_grupo_saude_cuidados_pessoais,1.55
2005-05,IPCA_grupo_saude_cuidados_pessoais,1.06
2005-06,IPCA_grupo_saude_cuidados_pessoais,0.18
2005-07,IPCA_grupo_saude_cuidados_pessoais,0.37
2005-08,IPCA_grupo_saude_cuidados_pessoais,0.41
2005-09,IPCA_grupo_saude_cuidados_pessoais,0.45
2005-10,IPCA_grupo_saude_cuidados_pessoais,0.45
2005-11,IPCA_grupo_saude_cuidados_pessoais,0.32
2005-12,IPCA_grupo_saude_cuidados_pessoais,0.2
2006-01,IPCA_grupo_saude_cuidados_pessoais,0.72
2006-02,IPCA_grupo_saude_cuidados_pessoais,0.45
2006-03,IPCA_grupo_saude_cuidados_pessoais,0.5
2006-04,IPCA_grupo_saude_cuidados_pessoais,1.18
2006-05,IPCA_grupo_saude_cuidados_pessoais,0.9
2006-06,IPCA_grupo_saude_cuidados_pessoais,0.35
2006-07,IPCA_grupo_saude_cuidados_pessoais,0.44
2006-08,IPCA_grupo_saude_cuidados_pessoais,0.2
2006-09,IPCA_grupo_saude_cuidados_pessoais,0.28
2006-10,IPCA_grupo_saude_cuidados_pessoais,0.37
2006-11,IPCA_grupo_saude_cuidados_pessoais,0.22
2006-12,IPCA_grupo_saude_cuidados_pessoais,0.25
2007-01,IPCA_grupo_saude_cuidados_pessoais,0.47
2007-02,IPCA_grupo_saude_cuidados_pessoais,0.4
2007-03,IPCA_grupo_saude_cuidados_pessoais,0.32
2007-04,IPCA_grupo_saude_cuidados_pessoais,0.47
2007-05,IPCA_grupo_saude_cuidados_pessoais,0.57
2007-06,IPCA_grupo_saude_cuidados_pessoais,0.32
2007-07,IPCA_grupo_saude_cuidados_pessoais,0.33
2007-08,IPCA_grupo_saude_cuidados_pessoais,0.31
2007-09,IPCA_grupo_saude_cuidados_pessoais,0.35
2007-10,IPCA_grupo_saude_cuidados_pessoais,0.49
2007-11,IPCA_grupo_saude_cuidados_pessoais,0.35
2007-12,IPCA_grupo_saude_cuidados_pessoais,0.0
2008-01,IPCA_grupo_saude_cuidados_pessoais,0.41
2008-02,IPCA_grupo_saude_cuidados_pessoais,0.44
2008-03,IPCA_grupo_saude_cuidados_pessoais,0.5
2008-04,IPCA_grupo_saude_cuidados_pessoais,0.76
2008-05,IPCA_grupo_saude_cuidados_pessoais,0.65
2008-06,IPCA_grupo_saude_cuidados_pessoais,0.66
2008-07,IPCA_grupo_saude_cuidados_pessoais,0.47
2008-08,IPCA_grupo_saude_cuidados_pessoais,0.32
2008-09,IPCA_grupo_saude_cuidados_pessoais,0.46
2008-10,IPCA_grupo_saude_cuidados_pessoais,0.26
2008-11,IPCA_grupo_saude_cuidados_pessoais,0.33
2008-12,IPCA_grupo_saude_cuidados_pessoais,0.32
2009-01,IPCA_grupo_saude_cuidados_pessoais,0.55
2009-02,IPCA_grupo_saude_cuidados_pessoais,0.46
2009-03,IPCA_grupo_saude_cuidados_pessoais,0.37
2009-04,IPCA_grupo_saude_cuidados_pessoais,1.1
2009-05,IPCA_grupo_saude_cuidados_pessoais,0.68
2009-06,IPCA_grupo_saude_cuidados_pessoais,0.49
2009-07,IPCA_grupo_saude_cuidados_pessoais,0.31
2009-08,IPCA_grupo_saude_cuidados_pessoais,0.21
2009-09,IPCA_grupo_saude_cuidados_pessoais,0.3
2009-10,IPCA_grupo_saude_cuidados_pessoais,0.3
2009-11,IPCA_grupo_saude_cuidados_pessoais,0.24
2009-12,IPCA_grupo_saude_cuidados_pessoais,0.24
2010-01,IPCA_grupo_saude_cuidados_pessoais,0.36
2010-02,IPCA_grupo_saude_cuidados_pessoais,0.23
2010-03,IPCA_grupo_saude_cuidados_pessoais,0.27
2010-04,IPCA_grupo_saude_cuidados_pessoais,0.84
2010-05,IPCA_grupo_saude_cuidados_pessoais,0.74
2010-06,IPCA_grupo_saude_cuidados_pessoais,0.57
2010-07,IPCA_grupo_saude_cuidados_pessoais,0.31
2010-08,IPCA_grupo_saude_cuidados_pessoais,0.26
2010-09,IPCA_grupo_saude_cuidados_pessoais,0.36
2010-10,IPCA_grupo_saude_cuidados_pessoais,0.26
2010-11,IPCA_grupo_saude_cuidados_pessoais,0.36
2010-12,IPCA_grupo_saude_cuidados_pessoais,0.39
2011-01,IPCA_grupo_saude_cuidados_pessoais,0.47
2011-02,IPCA_grupo_saude_cuidados_pessoais,0.31
2011-03,IPCA_grupo_saude_cuidados_pessoais,0.45
2011-04,IPCA_grupo_saude_cuidados_pessoais,0.98
2011-05,IPCA_grupo_saude_cuidados_pessoais,0.73
2011-06,IPCA_grupo_saude_cuidados_pessoais,0.67
2011-07,IPCA_grupo_saude_cuidados_pessoais,0.47
2011-08,IPCA_grupo_saude_cuidados_pessoais,0.43
2011-09,IPCA_grupo_saude_cuidados_pessoais,0.34
2011-10,IPCA_grupo_saude_cuidados_pessoais,0.45
2011-11,IPCA_grupo_saude_cuidados_pessoais,0.42
2011-12,IPCA_grupo_saude_cuidados_pessoais,0.44
2012-01,IPCA_grupo_saude_cuidados_pessoais,0.3
2012-02,IPCA_grupo_saude_cuidados_pessoais,0.7
2012-03,IPCA_grupo_saude_cuidados_pessoais,0.38
2012-04,IPCA_grupo_saude_cuidados_pessoais,0.96
2012-05,IPCA_grupo_saude_cuidados_pessoais,0.66
2012-06,IPCA_grupo_saude_cuidados_pessoais,0.38
2012-07,IPCA_grupo_saude_cuidados_pessoais,0.36
2012-08,IPCA_grupo_saude_cuidados_pessoais,0.53
2012-09,IPCA_grupo_saude_cuidados_pessoais,0.32
2012-10,IPCA_grupo_saude_cuidados_pessoais,0.48
2012-11,IPCA_grupo_saude_cuidados_pessoais,0.32
2012-12,IPCA_grupo_saude_cuidados_pessoais,0.4
2013-01,IPCA_grupo_saude_cuidados_pessoais,0.73
2013-02,IPCA_grupo_saude_cuidados_pessoais,0.65
2013-03,IPCA_grupo_saude_cuidados_pessoais,0.32
2013-04,IPCA_grupo_saude_cuidados_pessoais,1.28
2013-05,IPCA_grupo_saude_cuidados_pessoais,0.94
2013-06,IPCA_grupo_saude_cuidados_pessoais,0.36
2013-07,IPCA_grupo_saude_cuidados_pessoais,0.34
2013-08,IPCA_grupo_saude_cuidados_pessoais,0.45
2013-09,IPCA_grupo_saude_cuidados_pessoais,0.46
2013-10,IPCA_grupo_saude_cuidados_pessoais,0.39
2013-11,IPCA_grupo_saude_cuidados_pessoais,0.41
2013-12,IPCA_grupo_saude_cuidados_pessoais,0.41
2014-01,IPCA_grupo_saude_cuidados_pessoais,0.48
2014-02,IPCA_grupo_saude_cuidados_pessoais,0.74
2014-03,IPCA_grupo_saude_cuidados_pessoais,0.43
2014-04,IPCA_grupo_saude_cuidados_pessoais,1.01
2014-05,IPCA_grupo_saude_cuidados_pessoais,0.98
2014-06,IPCA_grupo_saude_cuidados_pessoais,0.6
2014-07,IPCA_grupo_saude_cuidados_pessoais,0.5
2014-08,IPCA_grupo_saude_cuidados_pessoais,0.41
2014-09,IPCA_grupo_saude_cuidados_pessoais,0.33
2014-10,IPCA_grupo_saude_cuidados_pessoais,0.39
2014-11,IPCA_grupo_saude_cuidados_pessoais,0.42
2014-12,IPCA_grupo_saude_cuidados_pessoais,0.47
2015-01,IPCA_grupo_saude_cuidados_pessoais,0.32
2015-02,IPCA_grupo_saude_cuidados_pessoais,0.6
2015-03,IPCA_grupo_saude_cuidados_pessoais,0.69
2015-04,IPCA_grupo_saude_cuidados_pessoais,1.32
2015-05,IPCA_grupo_saude_cuidados_pessoais,1.1
2015-06,IPCA_grupo_saude_cuidados_pessoais,0.91
2015-07,IPCA_grupo_saude_cuidados_pessoais,0.84
2015-08,IPCA_grupo_saude_cuidados_pessoais,0.62
2015-09,IPCA_grupo_saude_cuidados_pessoais,0.55
2015-10,IPCA_grupo_saude_cuidados_pessoais,0.55
2015-11,IPCA_grupo_saude_cuidados_pessoais,0.64
2015-12,IPCA_grupo_saude_cuidados_pessoais,0.7
2016-01,IPCA_grupo_saude_cuidados_pessoais,0.81
2016-02,IPCA_grupo_saude_cuidados_pessoais,0.94
2016-03,IPCA_grupo_saude_cuidados_pessoais,0.78
2016-04,IPCA_grupo_saude_cuidados_pessoais,2.33
2016-05,IPCA_grupo_saude_cuidados_pessoais,1.62
2016-06,IPCA_grupo_saude_cuidados_pessoais,0.83
2016-07,IPCA_grupo_saude_cuidados_pessoais,0.61
2016-08,IPCA_grupo_saude_cuidados_pessoais,0.8
2016-09,IPCA_grupo_saude_cuidados_pessoais,0.33
2016-10,IPCA_grupo_saude_cuidados_pessoais,0.43
2016-11,IPCA_grupo_saude_cuidados_pessoais,0.57
2016-12,IPCA_grupo_saude_cuidados_pessoais,0.49
2017-01,IPCA_grupo_saude_cuidados_pessoais,0.55
2017-02,IPCA_grupo_saude_cuidados_pessoais,0.65
2017-03,IPCA_grupo_saude_cuidados_pessoais,0.69
2017-04,IPCA_grupo_saude_cuidados_pessoais,1.0
2017-05,IPCA_grupo_saude_cuidados_pessoais,0.62
2017-06,IPCA_grupo_saude_cuidados_pessoais,0.46
2017-07,IPCA_grupo_saude_cuidados_pessoais,0.37
2017-08,IPCA_grupo_saude_cuidados_pessoais,0.41
2017-09,IPCA_grupo_saude_cuidados_pessoais,0.32
2017-10,IPCA_grupo_saude_cuidados_pessoais,0.52
2017-11,IPCA_grupo_saude_cuidados_pessoais,0.34
2017-12,IPCA_grupo_saude_cuidados_pessoais,0.4
2018-01,IPCA_grupo_saude_cuidados_pessoais,0.42
2018-02,IPCA_grupo_saude_cuidados_pessoais,0.38
2018-03,IPCA_grupo_saude_cuidados_pessoais,0.48
2018-04,IPCA_grupo_saude_cuidados_pessoais,0.91
2018-05,IPCA_grupo_saude_cuidados_pessoais,0.57
2018-06,IPCA_grupo_saude_cuidados_pessoais,0.37
2018-07,IPCA_grupo_saude_cuidados_pessoais,0.07
2018-08,IPCA_grupo_saude_cuidados_pessoais,0.53
2018-09,IPCA_grupo_saude_cuidados_pessoais,0.28
2018-10,IPCA_grupo_saude_cuidados_pessoais,0.27
2018-11,IPCA_grupo_saude_cuidados_pessoais,-0.71
2018-12,IPCA_grupo_saude_cuidados_pessoais,0.32
2019-01,IPCA_grupo_saude_cuidados_pessoais,0.26
2019-02,IPCA_grupo_saude_cuidados_pessoais,0.49
2019-03,IPCA_grupo_saude_cuidados_pessoais,0.42
2019-04,IPCA_grupo_saude_cuidados_pessoais,1.51
2019-05,IPCA_grupo_saude_cuidados_pessoais,0.59
2019-06,IPCA_grupo_saude_cuidados_pessoais,0.64
2019-07,IPCA_grupo_saude_cuidados_pessoais,-0.2
2019-08,IPCA_grupo_saude_cuidados_pessoais,-0.03
2019-09,IPCA_grupo_saude_cuidados_pessoais,0.58
2019-10,IPCA_grupo_saude_cuidados_pessoais,0.4
2019-11,IPCA_grupo_saude_cuidados_pessoais,0.21
2019-12,IPCA_grupo_saude_cuidados_pessoais,0.42
2020-01,IPCA_grupo_saude_cuidados_pessoais,-0.32
2020-02,IPCA_grupo_saude_cuidados_pessoais,0.73
2020-03,IPCA_grupo_saude_cuidados_pessoais,0.21
2020-04,IPCA_grupo_saude_cuidados_pessoais,-0.22
2020-05,IPCA_grupo_saude_cuidados_pessoais,-0.1
2020-06,IPCA_grupo_saude_cuidados_pessoais,0.35
2020-07,IPCA_grupo_saude_cuidados_pessoais,0.44
2020-08,IPCA_grupo_saude_cuidados_pessoais,0.5
2020-09,IPCA_grupo_saude_cuidados_pessoais,-0.64
2020-10,IPCA_grupo_saude_cuidados_pessoais,0.28
2020-11,IPCA_grupo_saude_cuidados_pessoais,-0.13
2020-12,IPCA_grupo_saude_cuidados_pessoais,0.4
2021-01,IPCA_grupo_saude_cuidados_pessoais,0.32
2021-02,IPCA_grupo_saude_cuidados_pessoais,0.62
2021-03,IPCA_grupo_saude_cuidados_pessoais,-0.02
2021-04,IPCA_grupo_saude_cuidados_pessoais,1.19
2021-05,IPCA_grupo_saude_cuidados_pessoais,0.76
2021-06,IPCA_grupo_saude_cuidados_pessoais,0.51
2021-07,IPCA_grupo_saude_cuidados_pessoais,-0.65
2021-08,IPCA_grupo_saude_cuidados_pessoais,-0.04
2021-09,IPCA_grupo_saude_cuidados_pessoais,0.39
2021-10,IPCA_grupo_saude_cuidados_pessoais,0.39
2021-11,IPCA_grupo_saude_cuidados_pessoais,-0.57
2021-12,IPCA_grupo_saude_cuidados_pessoais,0.75
2022-01,IPCA_grupo_saude_cuidados_pessoais,0.36
2022-02,IPCA_grupo_saude_cuidados_pessoais,0.47
2022-03,IPCA_grupo_saude_cuidados_pessoais,0.88
2022-04,IPCA_grupo_saude_cuidados_pessoais,1.77
2022-05,IPCA_grupo_saude_cuidados_pessoais,1.01
2022-06,IPCA_grupo_saude_cuidados_pessoais,1.24
2022-07,IPCA_grupo_saude_cuidados_pessoais,0.49
2022-08,IPCA_grupo_saude_cuidados_pessoais,1.31
2022-09,IPCA_grupo_saude_cuidados_pessoais,0.57
2022-10,IPCA_grupo_saude_cuidados_pessoais,1.16
2022-11,IPCA_grupo_saude_cuidados_pessoais,0.02
2022-12,IPCA_grupo_saude_cuidados_pessoais,1.6
2023-01,IPCA_grupo_saude_cuidados_pessoais,0.16
2023-02,IPCA_grupo_saude_cuidados_pessoais,1.26
2023-03,IPCA_grupo_saude_cuidados_pessoais,0.82
2023-04,IPCA_grupo_saude_cuidados_pessoais,1.49
2023-05,IPCA_grupo_saude_cuidados_pessoais,0.93
2023-06,IPCA_grupo_saude_cuidados_pessoais,0.11
2023-07,IPCA_grupo_saude_cuidados_pessoais,0.26
2023-08,IPCA_grupo_saude_cuidados_pessoais,0.58
2023-09,IPCA_grupo_saude_cuidados_pessoais,0.04
2023-10,IPCA_grupo_saude_cuidados_pessoais,0.32
2023-11,IPCA_grupo_saude_cuidados_pessoais,0.08
2023-12,IPCA_grupo_saude_cuidados_pessoais,0.35
2024-01,IPCA_grupo_saude_cuidados_pessoais,0.83
2024-02,IPCA_grupo_saude_cuidados_pessoais,0.65
2024-03,IPCA_grupo_saude_cuidados_pessoais,0.43
2024-04,IPCA_grupo_saude_cuidados_pessoais,1.16
2024-05,IPCA_grupo_saude_cuidados_pessoais,0.69
2024-06,IPCA_grupo_saude_cuidados_pessoais,0.54
2024-07,IPCA_grupo_saude_cuidados_pessoais,0.22
2024-08,IPCA_grupo_saude_cuidados_pessoais,0.25
2024-09,IPCA_grupo_saude_cuidados_pessoais,0.46
2024-10,IPCA_grupo_saude_cuidados_pessoais,0.38
2024-11,IPCA_grupo_saude_cuidados_pessoais,-0.06
2024-12,IPCA_grupo_saude_cuidados_pessoais,0.38
2025-01,IPCA_grupo_saude_cuidados_pessoais,0.7
2025-02,IPCA_grupo_saude_cuidados_pessoais,0.49
2025-03,IPCA_grupo_saude_cuidados_pessoais,0.43
2025-04,IPCA_grupo_saude_cuidados_pessoais,1.18
2025-05,IPCA_grupo_saude_cuidados_pessoais,0.54
2025-06,IPCA_grupo_saude_cuidados_pessoais,0.07
2025-07,IPCA_grupo_saude_cuidados_pessoais,0.45
2025-08,IPCA_grupo_saude_cuidados_pessoais,0.54
2025-09,IPCA_grupo_saude_cuidados_pessoais,0.17
2025-10,IPCA_grupo_saude_cuidados_pessoais,0.41
2025-11,IPCA_grupo_saude_cuidados_pessoais,-0.04
2025-12,IPCA_grupo_saude_cuidados_pessoais,0.52
2026-01,IPCA_grupo_saude_cuidados_pessoais,0.7
2026-02,IPCA_grupo_saude_cuidados_pessoais,0.59
2026-03,IPCA_grupo_saude_cuidados_pessoais,0.42
2026-04,IPCA_grupo_saude_cuidados_pessoais,1.16
2026-05,IPCA_grupo_saude_cuidados_pessoais,0.9
2000-01,IPCA_grupo_transporte,0.39
2000-02,IPCA_grupo_transporte,0.4
2000-03,IPCA_grupo_transporte,1.68
2000-04,IPCA_grupo_transporte,0.51
2000-05,IPCA_grupo_transporte,0.13
2000-06,IPCA_grupo_transporte,0.03
2000-07,IPCA_grupo_transporte,2.98
2000-08,IPCA_grupo_transporte,2.7
2000-09,IPCA_grupo_transporte,-0.01
2000-10,IPCA_grupo_transporte,0.13
2000-11,IPCA_grupo_transporte,0.71
2000-12,IPCA_grupo_transporte,1.87
2001-01,IPCA_grupo_transporte,0.72
2001-02,IPCA_grupo_transporte,0.77
2001-03,IPCA_grupo_transporte,0.12
2001-04,IPCA_grupo_transporte,-0.32
2001-05,IPCA_grupo_transporte,0.3
2001-06,IPCA_grupo_transporte,1.34
2001-07,IPCA_grupo_transporte,2.08
2001-08,IPCA_grupo_transporte,0.64
2001-09,IPCA_grupo_transporte,0.07
2001-10,IPCA_grupo_transporte,0.98
2001-11,IPCA_grupo_transporte,0.35
2001-12,IPCA_grupo_transporte,0.69
2002-01,IPCA_grupo_transporte,-1.5
2002-02,IPCA_grupo_transporte,-0.5
2002-03,IPCA_grupo_transporte,1.04
2002-04,IPCA_grupo_transporte,2.02
2002-05,IPCA_grupo_transporte,0.33
2002-06,IPCA_grupo_transporte,0.32
2002-07,IPCA_grupo_transporte,0.55
2002-08,IPCA_grupo_transporte,-0.15
2002-09,IPCA_grupo_transporte,0.34
2002-10,IPCA_grupo_transporte,1.2
2002-11,IPCA_grupo_transporte,4.68
2002-12,IPCA_grupo_transporte,1.33
2003-01,IPCA_grupo_transporte,4.2
2003-02,IPCA_grupo_transporte,3.0
2003-03,IPCA_grupo_transporte,0.7
2003-04,IPCA_grupo_transporte,0.5
2003-05,IPCA_grupo_transporte,-0.32
2003-06,IPCA_grupo_transporte,-1.45
2003-07,IPCA_grupo_transporte,-0.68
2003-08,IPCA_grupo_transporte,0.12
2003-09,IPCA_grupo_transporte,0.68
2003-10,IPCA_grupo_transporte,-0.39
2003-11,IPCA_grupo_transporte,0.15
2003-12,IPCA_grupo_transporte,0.67
2004-01,IPCA_grupo_transporte,0.79
2004-02,IPCA_grupo_transporte,0.52
2004-03,IPCA_grupo_transporte,-0.08
2004-04,IPCA_grupo_transporte,0.12
2004-05,IPCA_grupo_transporte,0.54
2004-06,IPCA_grupo_transporte,1.58
2004-07,IPCA_grupo_transporte,1.03
2004-08,IPCA_grupo_transporte,1.21
2004-09,IPCA_grupo_transporte,0.36
2004-10,IPCA_grupo_transporte,0.98
2004-11,IPCA_grupo_transporte,1.74
2004-12,IPCA_grupo_transporte,1.71
2005-01,IPCA_grupo_transporte,0.6
2005-02,IPCA_grupo_transporte,0.13
2005-03,IPCA_grupo_transporte,1.33
2005-04,IPCA_grupo_transporte,1.08
2005-05,IPCA_grupo_transporte,-0.04
2005-06,IPCA_grupo_transporte,-0.29
2005-07,IPCA_grupo_transporte,0.62
2005-08,IPCA_grupo_transporte,0.41
2005-09,IPCA_grupo_transporte,0.86
2005-10,IPCA_grupo_transporte,2.21
2005-11,IPCA_grupo_transporte,0.66
2005-12,IPCA_grupo_transporte,0.24
2006-01,IPCA_grupo_transporte,1.52
2006-02,IPCA_grupo_transporte,0.76
2006-03,IPCA_grupo_transporte,1.13
2006-04,IPCA_grupo_transporte,-0.01
2006-05,IPCA_grupo_transporte,-0.42
2006-06,IPCA_grupo_transporte,-0.93
2006-07,IPCA_grupo_transporte,0.37
2006-08,IPCA_grupo_transporte,-0.32
2006-09,IPCA_grupo_transporte,-0.01
2006-10,IPCA_grupo_transporte,-0.13
2006-11,IPCA_grupo_transporte,-0.09
2006-12,IPCA_grupo_transporte,1.14
2007-01,IPCA_grupo_transporte,0.62
2007-02,IPCA_grupo_transporte,0.07
2007-03,IPCA_grupo_transporte,0.22
2007-04,IPCA_grupo_transporte,0.31
2007-05,IPCA_grupo_transporte,0.23
2007-06,IPCA_grupo_transporte,-0.4
2007-07,IPCA_grupo_transporte,-0.08
2007-08,IPCA_grupo_transporte,0.05
2007-09,IPCA_grupo_transporte,-0.16
2007-10,IPCA_grupo_transporte,0.12
2007-11,IPCA_grupo_transporte,0.38
2007-12,IPCA_grupo_transporte,0.71
