,h,h_l1,s_h,rr_IS,rr_TAY,rr_IS_total,rr_TAY_total,r_hat
2010Q1,0.5428633315837352,-0.3462471019896749,0.2995902187934254,0.18924197918607522,-0.1444418222597218,6.304821304138408,5.971137502692611,0.37709631348257766
2010Q2,0.9012641290537002,0.5428633315837352,0.41926275517280065,0.19260012168350416,-0.17584064471138444,6.154990618993561,5.7865498525986725,0.7130545776238698
2010Q3,1.1215630028569463,0.9012641290537001,0.475955820014684,0.19471855034003072,-0.22953628238425616,6.007656287799521,5.583401455075235,0.5067711328291319
2010Q4,1.2715384722308878,1.1215630028569465,0.5268354130711885,0.1949494705034279,-0.2877859450473558,5.862168860159442,5.379433444608659,0.7402255650319709
2011Q1,1.4439604046920749,1.2715384722308878,0.5604553891082433,0.190923604673845,-0.321304099362128,5.716595833880839,5.204368129844866,1.130475880146232
2011Q2,1.5051662457418602,1.4439604046920747,0.5284713983151541,0.182856648618211,-0.37460420966571917,5.572174164435218,5.014713306151288,1.5283187591036762
2011Q3,1.4062154628676324,1.5051662457418604,0.4340552779022297,0.17514989077727627,-0.439783915110473,5.435152274645921,4.8202184687581715,1.1314062469146542
2011Q4,1.2213706072486563,1.4062154628676324,0.36565538734133995,0.169633978090861,-0.5050359777978448,5.310277430465182,4.635607474576476,-0.7244270881224156
2012Q1,1.1259107783942537,1.2213706072486565,0.35882232583287343,0.16566376447115294,-0.5392254514411305,5.200637702403666,4.495748486491382,-1.0416808018245889
2012Q2,1.2709674807275664,1.1259107783942537,0.3997125478970605,0.15768501968271842,-0.5645294123986632,5.104065331130641,4.38185089904926,-1.8487796231533393
2012Q3,1.4054987010780422,1.2709674807275664,0.3733818194803824,0.14784799062818343,-0.5584996789962148,5.0255495238050925,4.319201854180694,-2.6038015771931837
2012Q4,1.5586754280712518,1.4054987010780422,0.323882960848209,0.14241878826895493,-0.5421990912231032,4.973138417517615,4.288520538025557,-2.948795170514898
2013Q1,1.794517412154098,1.5586754280712518,0.38074936068794996,0.13661734413428317,-0.5182300686375438,4.942298998935047,4.28745158616322,-2.8515089008287235
2013Q2,2.0781301280805025,1.7945174121540983,0.445979290568013,0.1289830269844343,-0.4844204235908951,4.930063706716337,4.316660256141008,-1.9839866557727583
2013Q3,2.328963900717075,2.0781301280805025,0.4916606358697614,0.12031352087314096,-0.4502991135996852,4.934026487590966,4.36341385311814,-1.4403714567901456
2013Q4,2.4720974961521196,2.328963900717075,0.5364926539704906,0.10960728271685916,-0.41629222687036926,4.9488226838831455,4.422923174295917,-0.8490401937857629
2014Q1,2.531683351351269,2.472097496152119,0.5613406691769541,0.09229235136515701,-0.3769460218943026,4.9646921836402464,4.495453810380787,0.0857003164439058
2014Q2,2.4283107046716124,2.531683351351269,0.47121391168749316,0.07100959186414468,-0.33291744473367313,4.978625555536769,4.574698518938951,0.5444425204498129
2014Q3,2.0859003647708816,2.4283107046716124,0.3177604066508444,0.0446927795551868,-0.27637092343721215,4.984017523959848,4.662953820967449,0.3643566697223532
2014Q4,1.5472671405607734,2.085900364770882,0.07205865582517831,0.015055273464881669,-0.20692308730834252,4.977427054552049,4.755448693778824,0.5300713088270617
2015Q1,0.8837405553726372,1.5472671405607734,-0.2403408107652237,-0.014856754222542623,-0.1421161584790921,4.957001582019368,4.829742177762818,1.0846768102787465
2015Q2,0.0414860241900884,0.8837405553726367,-0.5687229145831165,-0.03755931301084603,-0.09390511772087928,4.925667063493748,4.869321258783715,2.055655183788042
2015Q3,-0.8596947641392405,0.041486024190088455,-0.769823037954041,-0.052015023802646,-0.06033268532072228,4.88057148224331,4.872253820725233,2.296649809811668
2015Q4,-1.7132798158723774,-0.8596947641392404,-0.8303957482626374,-0.06228297598750754,-0.04399547009928023,4.815027662968459,4.833315168856687,2.2777110837353716
2016Q1,-2.3399349387321893,-1.7132798158723777,-0.8382882549139307,-0.06795242432806883,-0.015830220481290957,4.728221161737784,4.780343365584561,2.7826341922191915
2016Q2,-2.7517105616688364,-2.3399349387321897,-0.7852071635993684,-0.07220987218748971,0.005339506988553566,4.617124928586691,4.6946743077627335,1.8257167866985582
2016Q3,-3.0564242460731514,-2.7517105616688364,-0.7358377721261782,-0.07331915690441215,0.012651609835811484,4.485331255680037,4.57130202242026,2.047587082655129
