,selic,i_e,r_hat,h,s_h,pi_L,pi_IPCA,de,de_hat,pi_e,pi_A,rr_IS_total,ipca_4t
2026Q3,15.25,15.05,3.348769792908242,0.1111230840962146,0.06977926511598452,1.104984570057875,1.0223441621484017,-1.3746876639455543,-1.6246876639455543,3.893784031843117,0.75,7.807446175248642,4.354081442377487
2026Q4,15.25,14.89,3.345598486009922,-0.20236280439321713,0.056799889481086885,0.9677432819688806,0.9170526459265251,0.25,0.0,3.736955338741437,0.75,7.807446175248642,4.6519463818861
2027Q1,15.25,14.762,3.3517288815222317,-0.4437721332521581,0.04623475812909707,0.9006347516036204,0.8655669814302975,0.25,0.0,3.6028249432291277,0.75,7.807446175248642,4.278608805754228
2027Q2,15.25,14.6596,3.3967696604458917,-0.6310621655025322,0.03763480666574006,0.8398117284125763,0.8189035580381285,0.25,0.0,3.4553841643054652,0.75,7.807446175248642,3.623867347543353
2027Q3,15.05,14.57768,3.481510093795909,-0.781024049236483,0.03063449945629235,0.7760880115288568,0.7700147224449388,0.6399250393469313,0.38992503934693135,3.2887237309554496,0.75,7.807446175248642,3.37153790783989
2027Q4,14.89,14.512144,3.5743649018279777,-0.906423065793046,0.024936292758795865,0.7211910732731951,0.7278977914151953,0.5619400314775465,0.31194003147754645,3.1303329229233787,0.75,7.807446175248642,3.18238305332856
2028Q1,14.762,14.4597152,3.669008172043566,-1.0135201525202877,0.020297987810754096,0.671497093274051,0.6897725699598519,0.49955202518203723,0.24955202518203723,2.983260852707791,0.75,7.807446175248642,3.0065886418581145
2028Q2,14.6596,14.41777216,3.7632666031964925,-1.1064496885539898,0.01652243632005775,0.6262241018293947,0.6550391309235116,0.4496416201456318,0.1996416201456318,2.8470593815548657,0.75,7.807446175248642,2.8427242147434977
2028Q3,14.57768,14.384217728,3.855629136692497,-1.1881874980254008,0.013449160798378738,0.584834998718864,0.6232854110171124,0.40971329611650065,0.15971329611650065,2.72114241605886,0.75,7.807446175248642,2.6959949033156714
2028Q4,14.512144,14.3573741824,3.944795983337042,-1.2608963475855048,0.01094753356446982,0.5470396436665483,0.5942888146209759,0.377770636893206,0.127770636893206,2.6051320238143147,0.75,7.807446175248642,2.562385926521452
2029Q1,14.4597152,14.33589934592,4.030068086880363,-1.3261378144461164,0.008911224495110559,0.5124836595078173,0.5677774635743974,0.35221650951456135,0.10221650951456135,2.4983850837909953,0.75,7.807446175248642,2.440390820135997
2029Q2,14.41777216,14.318719476736,4.1110579276936035,-1.3850749161698552,0.007253681528776769,0.4808519406203927,0.5435096088439653,0.3317732076116491,0.08177320761164908,2.400215373793755,0.75,7.807446175248642,2.328861298056451
2029Q3,14.384217728,14.318719476736,4.201328259487821,-1.4385941352502536,0.005904451823628363,0.45186595466692747,0.5212715604204667,0.31541856608932134,0.06541856608932134,2.309945041999536,0.75,7.807446175248642,2.2268474474598055
2029Q4,14.3573741824,14.318719476736,4.28433733611013,-1.4888644809189073,0.004806187202904038,0.4251761474902225,0.5007951403544987,0.3023348528714564,0.052334852871456394,2.2269359653772285,0.75,7.807446175248642,2.133353773193328
2030Q1,14.33589934592,14.318719476736,4.36066557949503,-1.535754070625421,0.003912206606025559,0.40058712885175124,0.48193044525506357,0.2918678822971637,0.041867882297163705,2.150607721992328,0.75,7.807446175248642,2.0475067548739943
2030Q2,14.318719476736,14.318719476736,4.430848392816107,-1.579266035308176,0.003184511938898693,0.37794300627278826,0.4645578744124832,0.28349430583773166,0.033494305837731664,2.080424908671252,0.75,7.807446175248642,1.9685550204425122
