,selic,i_e,r_hat,h,s_h,pi_L,pi_IPCA,de,de_hat,pi_e,pi_A,rr_IS_total,ipca_4t
2026Q3,13.924465240641648,12.234471252566607,0.44975472431595964,0.1111230840962146,0.06977926511598452,1.1194203914928753,1.033419324353334,1.2096083020471071,0.9596083020471071,3.977270353002005,0.75,7.807446175248642,4.3651566045824195
2026Q4,13.546971252566607,11.825975359342806,0.10905952008080266,0.10926305929567123,0.056799889481086885,1.0297036278468177,0.9645886232840785,0.985971790766956,0.735971790766956,3.9094696640133613,0.75,7.807446175248642,4.710557521448586
2027Q1,13.109471252566607,11.450975359342806,-0.22670935267951275,0.1339488124051696,0.04623475812909707,1.005983916184692,0.9463908604968957,1.1029610235714156,0.8529610235714156,3.8702385367736767,0.75,7.807446175248642,4.418043824383312
2027Q2,12.671971252566607,11.075975359342806,-0.5542827966885406,0.1796467967210504,0.03763480666574006,0.9913048105211775,0.9351290506318474,1.1029610235714156,0.8529610235714156,3.8228119807827046,0.75,7.807446175248642,3.8795278587661555
2027Q3,12.234471252566607,10.700975359342806,-0.8668979107708443,0.24155926829480592,0.03063449945629235,0.973865395058612,0.9217495310889671,1.1029610235714156,0.8529610235714156,3.7604270948650083,0.75,7.807446175248642,3.767858065501789
2027Q4,11.825975359342806,10.441991786447602,-1.0746694243074,0.31512354245388385,0.024936292758795865,0.9642563217534527,0.9143774500492489,1.0464138861917553,0.7964138861917553,3.70921503550636,0.75,7.807446175248642,3.717646892266959
2028Q1,11.450975359342806,10.316991786447602,-1.1600439223100407,0.38707049639834035,0.020297987810754096,0.9592206963299235,0.9105141182243173,0.981109448775499,0.731109448775499,3.6695895335090003,0.75,7.807446175248642,3.6817701499943807
2028Q2,11.075975359342806,10.191991786447602,-1.254670701462147,0.4455305772113282,0.01652243632005775,0.9561684386686238,0.9081724261465681,0.981109448775499,0.731109448775499,3.6392163126611066,0.75,7.807446175248642,3.6548135255091014
2028Q3,10.700975359342806,10.066991786447602,-1.3564562480896525,0.4957413894952418,0.013449160798378738,0.9545566022171047,0.9069358252209627,0.981109448775499,0.731109448775499,3.616001859288612,0.75,7.807446175248642,3.6399998196410968
2028Q4,10.441991786447602,10.0,-1.405862901621881,0.5412098198242669,0.01094753356446982,0.9541140413767403,0.9065962925442351,0.754920899256858,0.504920899256858,3.5984167263732396,0.75,7.807446175248642,3.6322186621360832
2029Q1,10.316991786447602,10.0,-1.3925239002928516,0.5780158230887458,0.008911224495110559,0.953633575137532,0.9062276788455145,0.493703149591833,0.24370314959183298,3.5850777250442096,0.75,7.807446175248642,3.62793222275728
2029Q2,10.191991786447602,10.0,-1.3823169468530754,0.6020675867744508,0.007253681528776769,0.9527466840345394,0.9055472559912986,0.493703149591833,0.24370314959183298,3.5748707716044335,0.75,7.807446175248642,3.625307052602011
2029Q3,10.066991786447602,10.0,-1.3743521457705183,0.6173585248115817,0.005904451823628363,0.9521874574877152,0.9051182173845751,0.493703149591833,0.24370314959183298,3.5669059705218764,0.75,7.807446175248642,3.623489444765623
2029Q4,10.0,10.0,-1.3679753308053968,0.6266806366931981,0.004806187202904038,0.951575860847735,0.9046490004423823,0.38060887483251254,0.13060887483251254,3.560529155556755,0.75,7.807446175248642,3.6215421526637703
2030Q1,10.0,10.0,-1.3627421304970353,0.6319759264932518,0.003912206606025559,0.9505861475309374,0.9038896923857351,0.25,0.0,3.555295955248394,0.75,7.807446175248642,3.619204166203991
2030Q2,10.0,10.0,-1.3583587862511433,0.6345907903953478,0.003184511938898693,0.9494099944503421,0.9029873477423025,0.25,0.0,3.5509126110025013,0.75,7.807446175248642,3.6166442579549947
